ano,mes,dia,Rm_minus_Rf
2019,3,20,-.0157029
2019,3,21,-.0123911
2019,3,22,-.029588
2019,3,25,-.0000223
2019,3,26,.0178063
2019,3,27,-.034629
2019,3,28,.0248948
2019,3,29,.009688
2019,4,1,.0057295
2019,4,2,-.0066803
2019,4,3,-.0071472
2019,4,4,.0166913
2019,4,5,.0072145
2019,4,8,.0006928
2019,4,9,-.0097995
2019,4,10,-.0041127
2019,4,11,-.0123954
2019,4,12,-.0185895
2019,4,15,.0027326
2019,4,16,.0109529
2019,4,17,-.0119892
2019,4,18,.0123137
2019,4,22,.0014564
2019,4,23,.0132989
2019,4,24,-.0078892
2019,4,25,.0153524
2019,4,26,-.0037124
2019,4,29,-.000194
2019,4,30,.0026032
2019,5,2,-.007604
2019,5,3,.0035216
2019,5,6,-.0079605
2019,5,7,-.0076668
2019,5,8,.0120459
2019,5,9,-.0088579
2019,5,10,-.0061548
2019,5,13,-.0256158
2019,5,14,.0028784
2019,5,15,-.0058797
2019,5,16,-.01618
2019,5,17,-.0026864
2019,5,20,.0212361
2019,5,21,.0274921
2019,5,22,-.0005508
2019,5,23,-.0041644
2019,5,24,-.0034917
2019,5,27,.011119
2019,5,28,.0160675
2019,5,29,.0015472
2019,5,30,.0081893
2019,5,31,-.0025071
2019,6,3,-.0003562
2019,6,4,.0033948
2019,6,5,-.0122782
2019,6,6,.0106697
2019,6,7,.0052237
2019,6,10,-.0033051
2019,6,11,.0127709
2019,6,12,-.0066174
2019,6,13,.0047257
2019,6,14,-.0075121
2019,6,17,-.003154
2019,6,18,.0166606
2019,6,19,.0079734
2019,6,21,.0138556
2019,6,24,.0001494
2019,6,25,-.0173583
2019,6,26,.0061699
2019,6,27,.0001359
2019,6,28,.0032046
2019,7,1,.0011655
2019,7,2,-.0063313
2019,7,3,.0150288
2019,7,4,.0147551
2019,7,5,.0045408
2019,7,8,.00416
2019,7,10,.0124003
2019,7,11,-.0055124
2019,7,12,-.0114066
2019,7,15,-.0023238
2019,7,16,-.0007354
2019,7,17,.0009049
2019,7,18,.0080359
2019,7,19,-.0117338
2019,7,22,.0031127
2019,7,23,-.0018622
2019,7,24,.0023778
2019,7,25,-.0098421
2019,7,26,.0021026
2019,7,29,.0072322
2019,7,30,-.0038419
2019,7,31,-.0089668
2019,8,1,.0037106
2019,8,2,.0053478
2019,8,5,-.0227959
2019,8,6,.0192857
2019,8,7,.0061147
2019,8,8,.011422
2019,8,9,-.0002219
2019,8,12,-.019938
2019,8,13,.0119639
2019,8,14,-.0264667
2019,8,15,-.0138132
2019,8,16,.0068268
2019,8,19,-.004094
2019,8,20,-.0028284
2019,8,21,.0188272
2019,8,22,-.0117354
2019,8,23,-.022215
2019,8,26,-.0125505
2019,8,27,.0078226
2019,8,28,.0093764
2019,8,29,.0230026
2019,8,30,.0079824
2019,9,2,-.0044708
2019,9,3,-.0086806
2019,9,4,.0131901
2019,9,5,.0084017
2019,9,6,.0046318
2019,9,9,.0001585
2019,9,10,-.0024413
2019,9,11,.0067971
2019,9,12,.0076236
2019,9,13,-.0087312
2019,9,16,.0012832
2019,9,17,.0095273
2019,9,18,-.001089
2019,9,19,-.0008905
2019,9,20,.0024157
2019,9,23,-.0013285
2019,9,24,-.0066248
2019,9,25,.0041632
2019,9,26,.0074189
2019,9,27,-.0025665
2019,9,30,-.0026276
2019,10,1,-.0069544
2019,10,2,-.0272864
2019,10,3,.0040305
2019,10,4,.0107832
2019,10,7,-.0191457
2019,10,8,-.0069969
2019,10,9,.0113578
2019,10,10,.003587
2019,10,11,.0186618
2019,10,14,.0043525
2019,10,15,.0012364
2019,10,16,.0085458
2019,10,17,-.0033866
2019,10,18,-.0018462
2019,10,21,.0101868
2019,10,22,.0099266
2019,10,23,.000928
2019,10,24,-.0037027
2019,10,25,-.0013024
2019,10,28,.0072406
2019,10,29,-.0050793
2019,10,30,.0080035
2019,10,31,-.0097305
2019,11,1,.0089931
2019,11,4,.0040289
2019,11,5,-.0025151
2019,11,6,-.000278
2019,11,7,.0103569
2019,11,8,-.0169769
2019,11,11,.0066186
2019,11,12,-.0143637
2019,11,13,-.0062943
2019,11,14,.0042185
2019,11,18,-.0014415
2019,11,19,-.003206
2019,11,21,.0151041
2019,11,22,.009843
2019,11,25,-.0018523
2019,11,26,-.0125114
2019,11,27,.0058487
2019,11,28,.005416
2019,11,29,-.0000468
2019,12,2,.0043584
2019,12,3,.0005747
2019,12,4,.0133441
2019,12,5,.0037824
2019,12,6,.0053288
2019,12,9,-.0004904
2019,12,10,-.00294
2019,12,11,.0040797
2019,12,12,.011506
2019,12,13,.0052531
2019,12,16,-.0050229
2019,12,17,.0047569
2019,12,18,.0141365
2019,12,19,.0068445
2019,12,20,.0016292
2019,12,23,.0079978
2019,12,26,.0122122
2019,12,27,-.0033553
2019,12,30,-.0071655
2020,1,2,.0226785
2020,1,3,-.0036814
2020,1,6,-.0063552
2020,1,7,-.0019153
2020,1,8,-.0036185
2020,1,9,-.0029578
2020,1,10,-.0016756
2020,1,13,.015545
2020,1,14,.0024431
2020,1,15,-.0089535
2020,1,16,.0033193
2020,1,17,.0112733
2020,1,20,.0042195
2020,1,21,-.0120285
2020,1,22,.0093904
2020,1,23,.0089966
2020,1,24,-.0084578
2020,1,27,-.0310278
2020,1,28,.016707
2020,1,29,-.008164
2020,1,30,-.0022986
2020,1,31,-.0166188
2020,2,3,.0080015
2020,2,4,.0069832
2020,2,5,.0029583
2020,2,6,-.0081069
2020,2,7,-.0129086
2020,2,10,-.0115004
2020,2,11,.025036
2020,2,12,.0107556
2020,2,13,-.0076828
2020,2,14,-.0100558
2020,2,17,.0077324
2020,2,18,-.0026196
2020,2,19,.0131756
2020,2,20,-.0145907
2020,2,21,-.0058368
2020,2,26,-.0661642
2020,2,27,-.0283166
2020,2,28,.0089098
2020,3,2,.0264174
2020,3,3,-.0083817
2020,3,4,.0200049
2020,3,5,-.0459753
2020,3,6,-.0392751
2020,3,9,-.1148339
2020,3,10,.0648684
2020,3,11,-.0703702
2020,3,12,-.1471911
2020,3,13,.1334523
2020,3,16,-.1323391
2020,3,17,.0464673
2020,3,18,-.1015058
2020,3,19,.0229017
2020,3,20,-.014221
2020,3,23,-.0529808
2020,3,24,.0803761
2020,3,25,.0703253
2020,3,26,.0417721
2020,3,27,-.0494948
2020,3,30,.0137159
2020,3,31,-.0232928
2020,4,1,-.0283064
2020,4,2,.0157374
2020,4,3,-.0365735
2020,4,6,.0580326
2020,4,7,.0319093
2020,4,8,.0294837
2020,4,9,-.0117067
2020,4,13,.0131748
2020,4,14,.0140112
2020,4,15,-.0117489
2020,4,16,-.0131285
2020,4,17,.0113915
2020,4,20,.0009437
2020,4,22,.0234603
2020,4,23,-.0124079
2020,4,24,-.0536105
2020,4,27,.037873
2020,4,28,.0358405
2020,4,29,.019992
2020,4,30,-.0310225
2020,5,4,-.0154174
2020,5,5,.0080694
2020,5,6,-.0038641
2020,5,7,-.0142994
2020,5,8,.0240861
2020,5,11,-.0131373
2020,5,12,-.0156367
2020,5,13,-.0039912
2020,5,14,.0165741
2020,5,15,-.0186437
2020,5,18,.0437545
2020,5,19,-.0042969
2020,5,20,.0058718
2020,5,21,.0185378
2020,5,22,-.0099282
2020,5,25,.0404795
2020,5,26,.00179
2020,5,27,.0310595
2020,5,28,-.012134
2020,5,29,.0025652
2020,6,1,.0132762
2020,6,2,.0261016
2020,6,3,.0202148
2020,6,4,.0073235
2020,6,5,.010744
2020,6,8,.0309128
2020,6,9,-.0098133
2020,6,10,-.0204614
2020,6,12,-.0188907
2020,6,15,-.003827
2020,6,16,.0106124
2020,6,17,.0226058
2020,6,18,.0062624
2020,6,19,.0061702
2020,6,22,-.011183
2020,6,23,.0038968
2020,6,24,-.0171907
2020,6,25,.0166292
2020,6,26,-.0219521
2020,6,29,.0191653
2020,6,30,-.006005
2020,7,1,.0145772
2020,7,2,-.0003429
2020,7,3,.0067358
2020,7,6,.0205816
2020,7,7,-.0111312
2020,7,8,.0181756
2020,7,9,-.0040601
2020,7,10,.0073666
2020,7,13,-.0142019
2020,7,14,.0133644
2020,7,15,.0131473
2020,7,16,-.0118009
2020,7,17,.0220052
2020,7,20,.0146885
2020,7,21,.000885
2020,7,22,.0015098
2020,7,23,-.0195338
2020,7,24,.0017323
2020,7,27,.0203834
2020,7,28,-.0040769
2020,7,29,.0126743
2020,7,30,-.0039185
2020,7,31,-.0177907
2020,8,3,-.0024969
2020,8,4,-.0157453
2020,8,5,.0138934
2020,8,6,.0139749
2020,8,7,-.0112944
2020,8,10,.004737
2020,8,11,-.0103625
2020,8,12,-.0022749
2020,8,13,-.0136769
2020,8,14,.0078792
2020,8,17,-.0194873
2020,8,18,.0238591
2020,8,19,-.0113666
2020,8,20,.0049603
2020,8,21,.0023374
2020,8,24,.0064835
2020,8,25,-.0005432
2020,8,26,-.0144327
2020,8,27,.000345
2020,8,28,.015536
2020,8,31,-.0262711
2020,9,1,.0269994
2020,9,2,-.0010991
2020,9,3,-.0118142
2020,9,4,.0038658
2020,9,8,-.0100262
2020,9,9,.0116304
2020,9,10,-.0238661
2020,9,11,-.0082626
2020,9,14,.0199378
2020,9,15,.0011594
2020,9,16,-.0071695
2020,9,17,.0046105
2020,9,18,-.0176111
2020,9,21,-.011603
2020,9,22,.0032939
2020,9,23,-.0172697
2020,9,24,.0128389
2020,9,25,-.0002783
2020,9,28,-.0231626
2020,9,29,-.0097967
2020,9,30,.0107203
2020,10,1,.0103279
2020,10,2,-.0137675
2020,10,5,.0199584
2020,10,6,-.0013701
2020,10,7,.0004804
2020,10,8,.0228386
2020,10,9,-.0014833
2020,10,13,.0108786
2020,10,14,.0071907
2020,10,15,-.0022045
2020,10,16,-.0059358
2020,10,19,.0014009
2020,10,20,.018162
2020,10,21,-.0010009
2020,10,22,.014244
2020,10,23,-.004338
2020,10,26,-.0010844
2020,10,27,-.0124502
2020,10,28,-.0411265
2020,10,29,.0080932
2020,10,30,-.0288426
2020,11,3,.0223356
2020,11,4,.0204996
2020,11,5,.0289561
2020,11,6,.0014882
2020,11,9,.0229397
2020,11,10,.0125875
2020,11,11,-.0043999
2020,11,12,-.0200708
2020,11,13,.0221441
2020,11,16,.0140564
2020,11,17,.0071528
2020,11,18,-.0111607
2020,11,19,.0035477
2020,11,20,-.0061928
2020,11,23,.0113509
2020,11,24,.0186566
2020,11,25,.0031606
2020,11,26,.0010139
2020,11,27,.0028963
2020,11,30,-.0167147
2020,12,1,.0209618
2020,12,2,.0041541
2020,12,3,.0030802
2020,12,4,.0115994
2020,12,7,-.0005485
2020,12,8,.0022735
2020,12,9,-.0059742
2020,12,10,.0168956
2020,12,11,-.0001501
2020,12,14,-.004198
2020,12,15,.0138063
2020,12,16,.0133059
2020,12,17,.0041511
2020,12,18,-.0026626
2020,12,21,-.0177801
2020,12,22,.0054507
2020,12,23,.0094645
2020,12,28,.0114881
2020,12,29,.0028557
2020,12,30,-.0036121
2021,1,4,-.001547
2021,1,5,.0036612
2021,1,6,-.0005445
2021,1,7,.0238601
2021,1,8,.0223816
2021,1,11,-.0138681
2021,1,12,.0086228
2021,1,13,-.0151945
2021,1,14,.0141987
2021,1,15,-.0239567
2021,1,18,.0082473
2021,1,19,-.0061572
2021,1,20,-.0075465
2021,1,21,-.0117167
2021,1,22,-.0097153
2021,1,26,-.0090962
2021,1,27,-.0059629
2021,1,28,.023227
2021,1,29,-.029998
2021,2,1,.0209471
2021,2,2,.006105
2021,2,3,.0118738
2021,2,4,-.003656
2021,2,5,.0063141
2021,2,8,-.004175
2021,2,9,-.001154
2021,2,10,-.0089376
2021,2,11,.0070322
2021,2,12,.0007253
2021,2,17,.0066464
2021,2,18,-.0087129
2021,2,19,-.0032928
2021,2,22,-.043388
2021,2,23,.0225417
2021,2,24,.0033429
2021,2,25,-.0292629
2021,2,26,-.0209584
2021,3,1,.0016371
2021,3,2,.010806
2021,3,3,-.0028026
2021,3,4,.0128697
2021,3,5,.0210752
2021,3,8,-.0395218
2021,3,9,.0054559
2021,3,10,.0116964
2021,3,11,.0173815
2021,3,12,-.0067616
2021,3,15,.0078666
2021,3,16,-.0062047
2021,3,17,.0214
2021,3,18,-.0153294
2021,3,19,.0092137
2021,3,22,-.0077384
2021,3,23,-.0142346
2021,3,24,-.0100665
2021,3,25,.0130285
2021,3,26,.0085743
2021,3,29,.0029653
2021,3,30,.0126015
2021,3,31,-.0022381
2021,4,1,-.0101529
2021,4,5,.0165717
2021,4,6,.0024332
2021,4,7,.0005517
2021,4,8,.0059776
2021,4,9,-.0043128
2021,4,12,.0094119
2021,4,13,.0033527
2021,4,14,.0078142
2021,4,15,.0041807
2021,4,16,.0038998
2021,4,19,-.0011478
2021,4,20,-.0060437
2021,4,22,-.005149
2021,4,23,.0107708
2021,4,26,-.0005618
2021,4,27,-.0086577
2021,4,28,.0122372
2021,4,29,-.005907
2021,4,30,-.0096662
2021,5,3,.0009721
2021,5,4,-.0113812
2021,5,5,.0148528
2021,5,6,.0045616
2021,5,7,.0145079
2021,5,10,-.0020151
2021,5,11,.0091785
2021,5,12,-.0264034
2021,5,13,.007952
2021,5,14,.0087633
2021,5,17,.0088368
2021,5,18,.0019032
2021,5,19,-.0027544
2021,5,20,.001246
2021,5,21,-.0024693
2021,5,24,.0113911
2021,5,25,-.0075168
2021,5,26,.0067249
2021,5,27,.0029642
2021,5,28,.0098598
2021,5,31,.0052135
2021,6,1,.016152
2021,6,2,.0113082
2021,6,4,.0044772
2021,6,7,.0042413
2021,6,8,-.0073697
2021,6,9,.0011325
2021,6,10,.0017762
2021,6,11,-.0050551
2021,6,14,.0067227
2021,6,15,-.0022324
2021,6,16,-.0055869
2021,6,17,-.0101193
2021,6,18,.0029251
2021,6,21,.0058156
2021,6,22,-.0044376
2021,6,23,-.0027447
2021,6,24,.0071055
2021,6,25,-.0184419
2021,6,28,.0021045
2021,6,29,-.0008629
2021,6,30,-.0047745
2021,7,1,-.0081179
2021,7,2,.0153572
2021,7,5,-.0043067
2021,7,6,-.0139303
2021,7,7,.0134636
2021,7,8,-.0122897
2021,7,12,.0168277
2021,7,13,.0034526
2021,7,14,.0027212
2021,7,15,-.006081
2021,7,16,-.0105342
2021,7,19,-.0134751
2021,7,20,.0075963
2021,7,21,.0029444
2021,7,22,.0013889
2021,7,23,-.0086032
2021,7,26,.0062339
2021,7,27,-.0108224
2021,7,28,.0147548
2021,7,29,-.0048212
2021,7,30,-.0295984
2021,8,2,.0072859
2021,8,3,.0078911
2021,8,4,-.0129793
2021,8,5,-.0042624
2021,8,6,.010327
2021,8,9,.0008237
2021,8,10,-.0069129
2021,8,11,-.0004768
2021,8,12,-.0095791
2021,8,13,.0015981
2021,8,16,-.0167564
2021,8,17,-.01144
2021,8,18,-.0087669
2021,8,19,.0052028
2021,8,20,.0075375
2021,8,23,-.0041932
2021,8,24,.0223239
2021,8,25,.0037627
2021,8,26,-.016488
2021,8,27,.0149108
2021,8,30,-.0062191
2021,8,31,-.0093725
2021,9,1,.0049484
2021,9,2,-.023014
2021,9,3,.0006086
2021,9,6,.007936
2021,9,8,-.037922
2021,9,9,.017084
2021,9,10,-.0091282
2021,9,13,.0171789
2021,9,14,-.0018213
2021,9,15,-.0092474
2021,9,16,-.0096518
2021,9,17,-.0189372
2021,9,20,-.0226422
2021,9,21,.0119784
2021,9,22,.0155734
2021,9,23,.0149099
2021,9,24,-.0059792
2021,9,27,.0022778
2021,9,28,-.0286014
2021,9,29,.0073406
2021,9,30,-.00166
2021,10,1,.0158316
2021,10,4,-.0217136
2021,10,5,.0011787
2021,10,6,-.0002098
2021,10,7,-.0016599
2021,10,8,.0194391
2021,10,11,-.004316
2021,10,13,.0111053
2021,10,14,-.002668
2021,10,15,.0132627
2021,10,18,-.0005746
2021,10,19,-.0322943
2021,10,20,.0009839
2021,10,21,-.027053
2021,10,22,-.0134471
2021,10,25,.0226795
2021,10,26,-.0187215
2021,10,27,-.0009702
2021,10,28,-.0039794
2021,10,29,-.0205433
2021,11,1,.0198207
2021,11,3,.0035481
2021,11,4,-.0200912
2021,11,5,.0110262
2021,11,8,-.0022245
2021,11,9,.0076077
2021,11,10,.004014
2021,11,11,.0128481
2021,11,12,-.0119118
2021,11,16,-.0183642
2021,11,17,-.0130713
2021,11,18,-.0041443
2021,11,19,.0044921
2021,11,22,-.0090803
2021,11,23,.011718
2021,11,24,.0080689
2021,11,25,.0123528
2021,11,26,-.0319873
2021,11,29,.0035062
2021,11,30,-.0095212
2021,12,1,-.010805
2021,12,2,.0327559
2021,12,3,.0054822
2021,12,6,.0155074
2021,12,7,.0046368
2021,12,8,.005122
2021,12,9,-.0170092
2021,12,10,.0108698
2021,12,13,-.0046778
2021,12,14,-.005859
2021,12,15,.0062348
2021,12,16,.0060168
2021,12,17,-.0095748
2021,12,20,-.019459
2021,12,21,.0032539
2021,12,22,-.0031348
2021,12,23,-.0022196
2021,12,27,.0059757
2021,12,28,-.0042412
2021,12,29,-.0072836
2021,12,30,.005582
2022,1,3,-.011052
2022,1,4,-.0053923
2022,1,5,-.028089
2022,1,6,.0017996
2022,1,7,.0070406
2022,1,10,-.0087969
2022,1,11,.0158551
2022,1,12,.0186308
2022,1,13,-.0008823
2022,1,14,.0119109
2022,1,17,-.0060905
2022,1,18,-.0002027
2022,1,19,.0118717
2022,1,20,.0095814
2022,1,21,-.0004039
2022,1,24,-.0092265
2022,1,25,.0224207
2022,1,26,.0077511
2022,1,27,.0120424
2022,1,28,-.0061967
2022,1,31,.0065428
2022,2,1,.0062456
2022,2,2,-.0121044
2022,2,3,-.0032217
2022,2,4,.0013243
2022,2,7,-.0027568
2022,2,8,.0009141
2022,2,9,.002331
2022,2,10,.0066852
2022,2,11,.000389
2022,2,14,.003094
2022,2,15,.0095934
2022,2,16,.0000916
2022,2,17,-.0130803
2022,2,18,-.006261
2022,2,21,-.0128659
2022,2,22,.0091114
2022,2,23,-.0057258
2022,2,24,-.0062611
2022,2,25,.0118462
2022,3,2,.0125699
2022,3,3,.000077
2022,3,4,-.0076618
2022,3,7,-.0272869
2022,3,8,-.0001208
2022,3,9,.0266645
2022,3,10,-.0032689
2022,3,11,-.018356
2022,3,14,-.0125727
2022,3,15,-.0074633
2022,3,16,.016703
2022,3,17,.0167062
2022,3,18,.0208092
2022,3,21,.0063381
2022,3,22,.0100452
2022,3,23,.0009284
2022,3,24,.0127023
2022,3,25,.0010709
2022,3,28,-.0025592
2022,3,29,.0118976
2022,3,30,.0003026
2022,3,31,-.0023954
2022,4,1,.0108213
2022,4,4,-.0028669
2022,4,5,-.018222
2022,4,6,-.0069129
2022,4,7,.0041662
2022,4,8,-.0041568
2022,4,11,-.0101883
2022,4,12,-.0064353
2022,4,13,.0041961
2022,4,14,-.0060807
2022,4,18,-.0025049
2022,4,19,-.0052067
2022,4,20,-.0056468
2022,4,22,-.0245378
2022,4,25,-.0019049
2022,4,26,-.0208755
2022,4,27,.0081642
2022,4,28,.0040276
2022,4,29,-.0180476
2022,5,2,-.0124075
2022,5,3,-.0022191
2022,5,4,.0178104
2022,5,5,-.0289646
2022,5,6,-.0032323
2022,5,9,-.0172759
2022,5,10,-.0012002
2022,5,11,.0081383
2022,5,12,.012865
2022,5,13,.0111027
2022,5,16,.0094255
2022,5,17,.0059901
2022,5,18,-.0220482
2022,5,19,.005704
2022,5,20,.0103932
2022,5,23,.0167326
2022,5,24,.000898
2022,5,25,-.0008048
2022,5,26,.0099701
2022,5,27,-.0010726
2022,5,30,-.0080993
2022,5,31,.0003206
2022,6,1,-.0003611
2022,6,2,.006993
2022,6,3,-.0113979
2022,6,6,-.0107996
2022,6,7,-.0049672
2022,6,8,-.0146075
2022,6,9,-.0109119
2022,6,10,-.0154488
2022,6,13,-.0275099
2022,6,14,-.0057659
2022,6,15,.0065406
2022,6,17,-.0246335
2022,6,20,.0016482
2022,6,21,-.0019785
2022,6,22,-.0036889
2022,6,23,-.0115115
2022,6,24,.0040589
2022,6,27,.0167114
2022,6,28,-.0027265
2022,6,29,-.0094637
2022,6,30,-.0107569
2022,7,1,.0048552
2022,7,4,-.0053225
2022,7,5,-.0024869
2022,7,6,.0036518
2022,7,7,.0180414
2022,7,8,-.0037534
2022,7,11,-.0201691
2022,7,12,-.0012465
2022,7,13,-.0022213
2022,7,14,-.012565
2022,7,15,.0040131
2022,7,18,.0011586
2022,7,19,.0138303
2022,7,20,.0016237
2022,7,21,.0058672
2022,7,22,-.0025154
2022,7,25,.0116468
2022,7,26,-.0052001
2022,7,27,.0176286
2022,7,28,.0117192
2022,7,29,.004788
2022,8,1,-.0083633
2022,8,2,.0090713
2022,8,3,.0053468
2022,8,4,.0201906
2022,8,5,.0046439
2022,8,8,.0174567
2022,8,9,.0005489
2022,8,10,.0159482
2022,8,11,-.0074104
2022,8,12,.0271343
2022,8,15,.0040441
2022,8,16,.0026184
2022,8,17,.0029441
2022,8,18,.0005147
2022,8,19,-.0216488
2022,8,22,-.0083424
2022,8,23,.0167646
2022,8,24,.002286
2022,8,25,.0042869
2022,8,26,-.0102539
2022,8,29,.0010212
2022,8,30,-.0164908
2022,8,31,-.0076381
2022,9,1,.0081468
2022,9,2,.0036198
2022,9,5,.009417
2022,9,6,-.0202931
2022,9,8,-.0009243
2022,9,9,.0170573
2022,9,12,.0075099
2022,9,13,-.023035
2022,9,14,-.0015063
2022,9,15,-.0059257
2022,9,16,-.005392
2022,9,19,.0196362
2022,9,20,.0055277
2022,9,21,-.0044784
2022,9,22,.0175799
2022,9,23,-.0199774
2022,9,26,-.0237329
2022,9,27,-.0078225
2022,9,28,.0000163
2022,9,29,-.0075407
2022,9,30,.0176009
2022,10,3,.0543147
2022,10,4,-.0035056
2022,10,5,.0051487
2022,10,6,.0035042
2022,10,7,-.0114868
2022,10,10,-.0031645
2022,10,11,-.0094534
2022,10,13,-.0021841
2022,10,14,-.018274
2022,10,17,.0112434
2022,10,18,.0167222
2022,10,19,.0043476
2022,10,20,.0061702
2022,10,21,.0213225
2022,10,24,-.0301715
2022,10,25,-.0127893
2022,10,26,-.0173728
2022,10,27,.0196348
2022,10,28,.0018585
2022,10,31,.011794
2022,11,1,.0048863
2022,11,3,.0039969
2022,11,4,.0058802
2022,11,7,-.0244991
2022,11,8,.0064609
2022,11,9,-.0223154
2022,11,10,-.0377236
2022,11,11,.0164479
2022,11,14,.0067565
2022,11,16,-.028496
2022,11,17,-.0061097
2022,11,18,-.0056424
2022,11,21,.0095312
2022,11,22,-.0081729
2022,11,23,-.0024559
2022,11,24,.0270873
2022,11,25,-.0247009
2022,11,28,-.0043302
2022,11,29,.0158209
2022,11,30,.012836
2022,12,1,-.0135644
2022,12,2,.0096183
2022,12,5,-.0244638
2022,12,6,.0055461
2022,12,7,-.0073394
2022,12,8,-.0202935
2022,12,9,-.0012164
2022,12,12,-.0198891
2022,12,13,-.0197813
2022,12,14,.0004133
2022,12,15,.0005011
2022,12,16,-.0077374
2022,12,19,.0181554
2022,12,20,.0217895
2022,12,21,.0038585
2022,12,22,.0034495
2022,12,23,.0183421
2022,12,26,-.009463
2022,12,27,-.0042691
2022,12,28,.0140098
2022,12,29,-.0035602
2023,1,2,-.0299793
2023,1,3,-.0220422
2023,1,4,.0103161
2023,1,5,.0188931
2023,1,6,.0112045
2023,1,9,.0019637
2023,1,10,.0155261
2023,1,11,.0128706
2023,1,12,-.0066461
2023,1,13,-.0080255
2023,1,16,-.0157642
2023,1,17,.0195881
2023,1,18,.0064454
2023,1,19,.0045338
2023,1,20,-.0066787
2023,1,23,-.0034061
2023,1,24,.0111078
2023,1,25,.0111258
2023,1,26,-.0013294
2023,1,27,-.0133583
2023,1,30,-.0013248
2023,1,31,.0111687
2023,2,1,-.0127837
2023,2,2,-.0153921
2023,2,3,-.0137581
2023,2,6,.0007144
2023,2,7,-.0082191
2023,2,8,.0181379
2023,2,9,-.0178462
2023,2,10,.002151
2023,2,13,.0065544
2023,2,14,-.0074851
2023,2,15,.015767
2023,2,16,.0036706
2023,2,17,-.005086
2023,2,22,-.0172843
2023,2,23,.0026512
2023,2,24,-.0165406
2023,2,27,-.0016791
2023,2,28,-.0061635
2023,3,1,-.0067539
2023,3,2,-.011411
2023,3,3,.0033138
2023,3,6,.009571
2023,3,7,-.0039024
2023,3,8,.0197497
2023,3,9,-.0114166
2023,3,10,-.0150463
2023,3,13,-.004647
2023,3,14,-.0023169
2023,3,15,-.0025255
2023,3,16,.005919
2023,3,17,-.0153417
2023,3,20,-.012173
2023,3,21,-.0006627
2023,3,22,-.0057517
2023,3,23,-.0211696
2023,3,24,.0104129
2023,3,27,.008188
2023,3,28,.01414
2023,3,29,.0053766
2023,3,30,.0166273
2023,3,31,-.0167535
2023,4,3,-.0069238
2023,4,4,.0048169
2023,4,5,-.0078624
2023,4,6,-.001437
2023,4,10,.0073793
2023,4,11,.0384899
2023,4,12,.0067865
2023,4,13,-.0033282
2023,4,14,-.0026428
2023,4,17,-.0005749
2023,4,18,-.0012441
2023,4,19,-.0194213
2023,4,20,.005476
2023,4,24,-.0037814
2023,4,25,-.0062958
2023,4,26,-.0074245
2023,4,27,.0051803
2023,4,28,.0140186
2023,5,2,-.0197791
2023,5,3,-.0004958
2023,5,4,.0033428
2023,5,5,.0260044
2023,5,8,.0092356
2023,5,9,.0066229
2023,5,10,.0037972
2023,5,11,.0094451
2023,5,12,.0004931
2023,5,15,.0036961
2023,5,16,-.0078888
2023,5,17,.0078271
2023,5,18,.0071427
2023,5,19,.006371
2023,5,22,-.0038475
2023,5,23,-.0015408
2023,5,24,-.0084989
2023,5,25,.0104731
2023,5,26,.0059673
2023,5,29,-.003828
2023,5,30,-.0124255
2023,5,31,-.0061715
2023,6,1,.0163072
2023,6,2,.0141857
2023,6,5,.001761
2023,6,6,.0174816
2023,6,7,.0065786
2023,6,9,.0139145
2023,6,12,.0021619
2023,6,13,-.0065449
2023,6,14,.017811
2023,6,15,.0012592
2023,6,16,-.0044614
2023,6,19,.0089315
2023,6,20,-.0004911
2023,6,21,.006515
2023,6,22,-.0115536
2023,6,23,7.74e-06
2023,6,26,-.0062565
2023,6,27,-.0066913
2023,6,28,-.0067668
2023,6,29,.0123373
2023,6,30,-.0003936
2023,7,3,.0105676
2023,7,4,-.0057506
2023,7,5,.0030738
2023,7,6,-.0175067
2023,7,7,.0106411
2023,7,10,-.0069345
2023,7,11,-.0064347
2023,7,12,-.0007385
2023,7,13,.0099883
2023,7,14,-.0138435
2023,7,17,.0049438
2023,7,18,-.0031261
2023,7,19,-.0024032
2023,7,20,.004387
2023,7,21,.0170769
2023,7,24,.0071178
2023,7,25,.0041098
2023,7,26,.0036498
2023,7,27,-.0194434
2023,7,28,.0036469
2023,7,31,.0116129
