ano,mes,dia,IML
2019,3,27,.0038923
2019,3,28,-.0187619
2019,3,29,-.0013036
2019,4,1,.0006629
2019,4,2,.0068513
2019,4,3,.003819
2019,4,4,-.0146061
2019,4,5,-.0004356
2019,4,8,-.001784
2019,4,9,.0062563
2019,4,10,.00227
2019,4,11,.0011922
2019,4,12,-.0077701
2019,4,15,-.0002313
2019,4,16,-.0039574
2019,4,17,.0027944
2019,4,18,-.0031579
2019,4,22,.0001276
2019,4,23,.0038229
2019,4,24,-.0004093
2019,4,25,-.0017604
2019,4,26,-.0064028
2019,4,29,-.0034896
2019,4,30,.0005707
2019,5,2,.0052941
2019,5,3,-.0100796
2019,5,6,.0052377
2019,5,7,-.0037391
2019,5,8,.0000511
2019,5,9,.0056982
2019,5,10,.0044721
2019,5,13,.0050709
2019,5,14,-.008392
2019,5,15,-.0087805
2019,5,16,.0029891
2019,5,17,-.0058045
2019,5,20,-.0121604
2019,5,21,-.0036664
2019,5,22,-.0048382
2019,5,23,.0053758
2019,5,24,-.0012837
2019,5,27,-.0014894
2019,5,28,-.0016238
2019,5,29,.0018537
2019,5,30,-.0011152
2019,5,31,-.0017204
2019,6,3,.0084915
2019,6,4,-.0024502
2019,6,5,.0079702
2019,6,6,.0064448
2019,6,7,.0009295
2019,6,10,-.0069104
2019,6,11,.006125
2019,6,12,.0035241
2019,6,13,-.0040593
2019,6,14,.0072864
2019,6,17,.0070519
2019,6,18,-.002802
2019,6,19,-.0000568
2019,6,21,-.001275
2019,6,24,.0100719
2019,6,25,.0114477
2019,6,26,.0028801
2019,6,27,-.0056473
2019,6,28,.0028614
2019,7,1,.0021441
2019,7,2,.0080867
2019,7,3,-.0004189
2019,7,4,-.00188
2019,7,5,.0070777
2019,7,8,.0276598
2019,7,10,.0034773
2019,7,11,.0004958
2019,7,12,.0030477
2019,7,15,.0046234
2019,7,16,.0090191
2019,7,17,.0039015
2019,7,18,-.0021024
2019,7,19,-.0015399
2019,7,22,-.0091274
2019,7,23,.0035732
2019,7,24,-.0096825
2019,7,25,.0007955
2019,7,26,-.0060736
2019,7,29,-.0029413
2019,7,30,.0091065
2019,7,31,-.0004725
2019,8,1,-.0097149
2019,8,2,-.0037091
2019,8,5,.0119011
2019,8,6,-.0054387
2019,8,7,.0058598
2019,8,8,.0119508
2019,8,9,.0012612
2019,8,12,.0117292
2019,8,13,.0054393
2019,8,14,.0123185
2019,8,15,-.0123757
2019,8,16,-.0019642
2019,8,19,-.0009454
2019,8,20,-.0090793
2019,8,21,.0026358
2019,8,22,.0072979
2019,8,23,.0020895
2019,8,26,-.0100627
2019,8,27,.0061176
2019,8,28,.0106519
2019,8,29,-.0030753
2019,8,30,.0165485
2019,9,2,.0023559
2019,9,3,.0050704
2019,9,4,-.0155705
2019,9,5,-.0113167
2019,9,6,-.0009314
2019,9,9,-.0074389
2019,9,10,-.0000242
2019,9,11,.0092844
2019,9,12,-.006946
2019,9,13,.0021823
2019,9,16,-.0053059
2019,9,17,-.0061879
2019,9,18,.0067121
2019,9,19,-.0016268
2019,9,20,-.0068115
2019,9,23,-.0019191
2019,9,24,.003038
2019,9,25,-.0030352
2019,9,26,.0042465
2019,9,27,-.0006503
2019,9,30,.0056735
2019,10,1,.0017465
2019,10,2,.0057613
2019,10,3,-.0040143
2019,10,4,-.0023411
2019,10,7,.0077065
2019,10,8,.0032673
2019,10,9,.0008047
2019,10,10,.0039048
2019,10,11,-.0062768
2019,10,14,.0071635
2019,10,15,-.0076671
2019,10,16,-.0030001
2019,10,17,.0009962
2019,10,18,.0042885
2019,10,21,.0027877
2019,10,22,.0030276
2019,10,23,.0004101
2019,10,24,.0019551
2019,10,25,-.0005291
2019,10,28,-.0014467
2019,10,29,.0007636
2019,10,30,-.0044052
2019,10,31,.0043105
2019,11,1,.0053815
2019,11,4,.0057969
2019,11,5,-.0074049
2019,11,6,.0066123
2019,11,7,-.0072122
2019,11,8,.0102459
2019,11,11,-.0027393
2019,11,12,.0086112
2019,11,13,.003394
2019,11,14,.0104835
2019,11,18,.0016781
2019,11,19,.0054024
2019,11,21,-.0108182
2019,11,22,.0050955
2019,11,25,.0011787
2019,11,26,.0095278
2019,11,27,-.0082613
2019,11,28,-.0037564
2019,11,29,-.0013706
2019,12,2,-.0028934
2019,12,3,.0029364
2019,12,4,.0100207
2019,12,5,.0047757
2019,12,6,.009959
2019,12,9,.0108313
2019,12,10,.0082914
2019,12,11,.0089065
2019,12,12,.0045053
2019,12,13,.0096413
2019,12,16,.0154687
2019,12,17,.000818
2019,12,18,.0009979
2019,12,19,-.0017111
2019,12,20,.0022301
2019,12,23,.0116552
2019,12,26,.012183
2019,12,27,.0069997
2019,12,30,.0101721
2020,1,2,-.0022181
2020,1,3,.0092686
2020,1,6,.006613
2020,1,7,.0096046
2020,1,8,-.0060725
2020,1,9,-.0015006
2020,1,10,.012645
2020,1,13,-.0021044
2020,1,14,.006486
2020,1,15,.0113969
2020,1,16,.0010271
2020,1,17,-.0084922
2020,1,20,.0048091
2020,1,21,.0094339
2020,1,22,-.0055795
2020,1,23,-.0022307
2020,1,24,.0102237
2020,1,27,-.0019442
2020,1,28,-.0085922
2020,1,29,.0001503
2020,1,30,-.0147687
2020,1,31,-.0105544
2020,2,3,.0165781
2020,2,4,.0016288
2020,2,5,-.0012979
2020,2,6,-.0044749
2020,2,7,-.0032253
2020,2,10,-.0170123
2020,2,11,.0008696
2020,2,12,-.0039306
2020,2,13,.0015617
2020,2,14,.0007063
2020,2,17,.0009509
2020,2,18,.0070674
2020,2,19,.0025851
2020,2,20,.012412
2020,2,21,-.0009356
2020,2,26,-.0056385
2020,2,27,-.0036486
2020,2,28,-.0156698
2020,3,2,.0225426
2020,3,3,-.0036158
2020,3,4,-.005814
2020,3,5,-.0112721
2020,3,6,.0032302
2020,3,9,-.006525
2020,3,10,-.0112909
2020,3,11,.0231462
2020,3,12,.0015431
2020,3,13,-.0393769
2020,3,16,.0147713
2020,3,17,-.0479353
2020,3,18,-.0353335
2020,3,19,.0304751
2020,3,20,-.0330945
2020,3,23,-.0178711
2020,3,24,-.0288214
2020,3,25,.0119418
2020,3,26,.0150617
2020,3,27,.0380606
2020,3,30,-.0126187
2020,3,31,-.0169652
2020,4,1,-.0108271
2020,4,2,-.0220297
2020,4,3,.0007264
2020,4,6,-.0433588
2020,4,7,.007958
2020,4,8,.0000966
2020,4,9,.029097
2020,4,13,.0050733
2020,4,14,.0108305
2020,4,15,.0085077
2020,4,16,-.0015883
2020,4,17,.002417
2020,4,20,-.0001122
2020,4,22,.0310647
2020,4,23,.0062978
2020,4,24,-.009103
2020,4,27,-.0048941
2020,4,28,-.0068425
2020,4,29,-.0006404
2020,4,30,-.0046482
2020,5,4,.0039737
2020,5,5,-.0094735
2020,5,6,.0014348
2020,5,7,-.0142335
2020,5,8,-.014387
2020,5,11,-.0063747
2020,5,12,-.0098503
2020,5,13,-.0131131
2020,5,14,-.0023528
2020,5,15,.016787
2020,5,18,.0009011
2020,5,19,-.0014533
2020,5,20,.0020296
2020,5,21,.0063216
2020,5,22,-.0088256
2020,5,25,-.0005727
2020,5,26,.0094124
2020,5,27,.012817
2020,5,28,.0042702
2020,5,29,-.0080949
2020,6,1,.0210315
2020,6,2,.0142006
2020,6,3,.0212629
2020,6,4,.0203327
2020,6,5,.0009467
2020,6,8,.0109271
2020,6,9,-.0001829
2020,6,10,-.0157819
2020,6,12,-.008
2020,6,15,.0005872
2020,6,16,-.0066811
2020,6,17,.0082578
2020,6,18,-.0035458
2020,6,19,.0181673
2020,6,22,.0283786
2020,6,23,-.0019702
2020,6,24,-.0009633
2020,6,25,-.0146379
2020,6,26,-.0011411
2020,6,29,-.0006498
2020,6,30,.0035836
2020,7,1,.0118575
2020,7,2,.0059177
2020,7,3,.006699
2020,7,6,-.0042356
2020,7,7,.0070664
2020,7,8,-.0002926
2020,7,9,-.0061442
2020,7,10,.0089781
2020,7,13,.0052178
2020,7,14,-.0109338
2020,7,15,-.0077644
2020,7,16,-.0020397
2020,7,17,-.0125931
2020,7,20,-.0088633
2020,7,21,.0058848
2020,7,22,-.0116105
2020,7,23,-.0042936
2020,7,24,-.0110614
2020,7,27,-.0099672
2020,7,28,-.0063926
2020,7,29,.0058437
2020,7,30,.0063155
2020,7,31,-.0018013
2020,8,3,-.0054487
2020,8,4,-.0052734
2020,8,5,.0106249
2020,8,6,-.0138093
2020,8,7,.0054627
2020,8,10,-.0088194
2020,8,11,.0173822
2020,8,12,-.0188228
2020,8,13,.0099819
2020,8,14,-.0015729
2020,8,17,-.0137006
2020,8,18,.0146094
2020,8,19,-.0002597
2020,8,20,.0124997
2020,8,21,.0099867
2020,8,24,-.0039609
2020,8,25,.0086115
2020,8,26,-.0020954
2020,8,27,-.0058434
2020,8,28,-.0068993
2020,8,31,.0099385
2020,9,1,-.0109095
2020,9,2,.0204607
2020,9,3,-.0044633
2020,9,4,.0052411
2020,9,8,.0042035
2020,9,9,-.0231901
2020,9,10,.0059269
2020,9,11,-.0088888
2020,9,14,.0111715
2020,9,15,-.0079681
2020,9,16,.0056814
2020,9,17,-.0085827
2020,9,18,-.0028503
2020,9,21,-.0121541
2020,9,22,.000616
2020,9,23,-.0099414
2020,9,24,-.0067957
2020,9,25,.0066446
2020,9,28,.0043918
2020,9,29,-.0097084
2020,9,30,.0040202
2020,10,1,.0172644
2020,10,2,.0048357
2020,10,5,-.0164976
2020,10,6,.0075208
2020,10,7,.0085032
2020,10,8,-.0084035
2020,10,9,.0165684
2020,10,13,.0033631
2020,10,14,-.0035056
2020,10,15,.003217
2020,10,16,.0048648
2020,10,19,-.0042045
2020,10,20,.0000966
2020,10,21,.0015355
2020,10,22,-.0130811
2020,10,23,.0097515
2020,10,26,-.0104536
2020,10,27,.00037
2020,10,28,-.018382
2020,10,29,.0043474
2020,10,30,-.0072174
2020,11,3,-.008221
2020,11,4,.0087506
2020,11,5,-.007448
2020,11,6,.0177753
2020,11,9,-.0213767
2020,11,10,-.0051959
2020,11,11,.0014954
2020,11,12,-.0045052
2020,11,13,.0120254
2020,11,16,-.0001821
2020,11,17,-.0021422
2020,11,18,.0052095
2020,11,19,.0045181
2020,11,20,.0079037
2020,11,23,-.0036246
2020,11,24,.0012758
2020,11,25,.0209845
2020,11,26,-.002978
2020,11,27,.0003299
2020,11,30,.0018904
2020,12,1,.0014269
2020,12,2,.0117732
2020,12,3,.0055177
2020,12,4,-.0007128
2020,12,7,-.0048773
2020,12,8,.0011153
2020,12,9,-.002924
2020,12,10,-.0113908
2020,12,11,.0082184
2020,12,14,.0023357
2020,12,15,-.0019524
2020,12,16,-.0085484
2020,12,17,-.0044524
2020,12,18,-.0033524
2020,12,21,-.0004916
2020,12,22,-.0164445
2020,12,23,.0011562
2020,12,28,-.0039432
2020,12,29,.0053129
2020,12,30,.0052397
2021,1,4,.0031496
2021,1,5,-.0073938
2021,1,6,-.0016829
2021,1,7,-.0176753
2021,1,8,.0019357
2021,1,11,.0084622
2021,1,12,.0039283
2021,1,13,.0046995
2021,1,14,-.0002805
2021,1,15,.0037086
2021,1,18,-.0031953
2021,1,19,.0007986
2021,1,20,.0004307
2021,1,21,-.004425
2021,1,22,-.0035288
2021,1,26,.002499
2021,1,27,-.0018422
2021,1,28,-4.08e-06
2021,1,29,.0118503
2021,2,1,.0073753
2021,2,2,.0087064
2021,2,3,-.001431
2021,2,4,-.0007352
2021,2,5,.0005131
2021,2,8,.000213
2021,2,9,-.0029346
2021,2,10,-.0093385
2021,2,11,-.0048329
2021,2,12,.0039423
2021,2,17,-.0004075
2021,2,18,.0011882
2021,2,19,-.0036506
2021,2,22,.0059732
2021,2,23,-.0075407
2021,2,24,.0054306
2021,2,25,.0033961
2021,2,26,-.0054096
2021,3,1,-.0072137
2021,3,2,.0053505
2021,3,3,-.0043034
2021,3,4,.0007647
2021,3,5,.0044503
2021,3,8,-.0095393
2021,3,9,-.0068247
2021,3,10,.0021874
2021,3,11,.0161657
2021,3,12,.0151525
2021,3,15,.0045667
2021,3,16,.000291
2021,3,17,.0038623
2021,3,18,.0013205
2021,3,19,.0065895
2021,3,22,.0101916
2021,3,23,.0022639
2021,3,24,-.0048156
2021,3,25,-.001215
2021,3,26,-.0093146
2021,3,29,.0013662
2021,3,30,.0101696
2021,3,31,-.0016734
2021,4,1,.00858
2021,4,5,.0015444
2021,4,6,.0149916
2021,4,7,-.0033872
2021,4,8,-.0050402
2021,4,9,.0155707
2021,4,12,.004457
2021,4,13,-.0105099
2021,4,14,.0089988
2021,4,15,.0187563
2021,4,16,.0060778
2021,4,19,.0177681
2021,4,20,-.0023404
2021,4,22,.0031158
2021,4,23,-.0020865
2021,4,26,.0091126
2021,4,27,.00521
2021,4,28,-.009744
2021,4,29,.0180727
2021,4,30,.0039591
2021,5,3,-.0029982
2021,5,4,.0090461
2021,5,5,-.0079415
2021,5,6,-.0001956
2021,5,7,-.0031504
2021,5,10,.0041662
2021,5,11,-.0032988
2021,5,12,.0102172
2021,5,13,-.002761
2021,5,14,.0109258
2021,5,17,.0136197
2021,5,18,-.0000348
2021,5,19,-.0041453
2021,5,20,.0047891
2021,5,21,-.0129752
2021,5,24,-.011735
2021,5,25,-.0056454
2021,5,26,.0065943
2021,5,27,.0126266
2021,5,28,.0027729
2021,5,31,.0076681
2021,6,1,-.005077
2021,6,2,.0042114
2021,6,4,.016886
2021,6,7,-.0136723
2021,6,8,.0048618
2021,6,9,-.0014347
2021,6,10,-.0021458
2021,6,11,-.0085636
2021,6,14,.0060736
2021,6,15,-.0000385
2021,6,16,.0060992
2021,6,17,-.0035815
2021,6,18,.0117696
2021,6,21,.0004426
2021,6,22,.001884
2021,6,23,.0148174
2021,6,24,.0006653
2021,6,25,.000741
2021,6,28,.0026706
2021,6,29,-.000738
2021,6,30,.0133306
2021,7,1,-.0071386
2021,7,2,.0016806
2021,7,5,.0080904
2021,7,6,-.0072036
2021,7,7,-.0061692
2021,7,8,.0016029
2021,7,12,-.0039804
2021,7,13,-.0021347
2021,7,14,.0025886
2021,7,15,.0033956
2021,7,16,-.0002558
2021,7,19,.0016649
2021,7,20,.0014187
2021,7,21,-.0029386
2021,7,22,.0017977
2021,7,23,-.0044891
2021,7,26,-.0112161
2021,7,27,.0019272
2021,7,28,-.0036437
2021,7,29,.0011303
2021,7,30,.0047159
2021,8,2,.0038114
2021,8,3,-.0071526
2021,8,4,-.0009596
2021,8,5,-.0038163
2021,8,6,-.0065342
2021,8,9,.0035635
2021,8,10,.000741
2021,8,11,.0002979
2021,8,12,.0017786
2021,8,13,-.0074118
2021,8,16,-.0201634
2021,8,17,-.0085467
2021,8,18,.0197881
2021,8,19,.0002027
2021,8,20,.0052578
2021,8,23,.0058854
2021,8,24,.0060147
2021,8,25,.0029193
2021,8,26,-.0016188
2021,8,27,.0081496
2021,8,30,.0019844
2021,8,31,-.0059885
2021,9,1,-.0113498
2021,9,2,-.0035981
2021,9,3,-.0072335
2021,9,6,.0010011
2021,9,8,-.0183592
2021,9,9,-.0003652
2021,9,10,.0115396
2021,9,13,.0090733
2021,9,14,-.0005965
2021,9,15,-.0001388
2021,9,16,.0013198
2021,9,17,.0078234
2021,9,20,-.0054834
2021,9,21,.0016759
2021,9,22,.0017089
2021,9,23,-.0033106
2021,9,24,.0005848
2021,9,27,-.0006645
2021,9,28,-.0137973
2021,9,29,-.0089329
2021,9,30,-.0065542
2021,10,1,.0163868
2021,10,4,-.005713
2021,10,5,-.0123773
2021,10,6,-.0144884
2021,10,7,.0014913
2021,10,8,.0074159
2021,10,11,.0015235
2021,10,13,.0109168
2021,10,14,-.0086941
2021,10,15,.0027464
2021,10,18,.0053294
2021,10,19,-.001518
2021,10,20,.0044602
2021,10,21,-.0042731
2021,10,22,-.0096272
2021,10,25,.0147435
2021,10,26,-.010234
2021,10,27,-.0023747
2021,10,28,-.0132432
2021,10,29,-.0085409
2021,11,1,.0138394
2021,11,3,.0054451
2021,11,4,.0008877
2021,11,5,-.0022217
2021,11,8,-.0110403
2021,11,9,.0011815
2021,11,10,.0211015
2021,11,11,.0108677
2021,11,12,-.0171945
2021,11,16,-.0163624
2021,11,17,-.009275
2021,11,18,.0062067
2021,11,19,.0103599
2021,11,22,.0027868
2021,11,23,-.0214976
2021,11,24,.0079316
2021,11,25,.007067
2021,11,26,.0049105
2021,11,29,-.0040809
2021,11,30,-.0054215
2021,12,1,.0010282
2021,12,2,-.0119183
2021,12,3,.0178636
2021,12,6,.0082968
2021,12,7,-.0026474
2021,12,8,.0204404
2021,12,9,.0014605
2021,12,10,.0099097
2021,12,13,-.0034306
2021,12,14,-.018629
2021,12,15,-.0002364
2021,12,16,-.0098678
2021,12,17,.0074787
2021,12,20,-.0024228
2021,12,21,-.0139594
2021,12,22,-.0020668
2021,12,23,.0036707
2021,12,27,.0072728
2021,12,28,.0167762
2021,12,29,.001446
2021,12,30,.0040746
2022,1,3,-.0112114
2022,1,4,-.0198119
2022,1,5,-.0176814
2022,1,6,-.0095559
2022,1,7,.0089713
2022,1,10,-.0111321
2022,1,11,.0082158
2022,1,12,.0092864
2022,1,13,-.0084312
2022,1,14,-.002902
2022,1,17,.0063871
2022,1,18,-.0136086
2022,1,19,-.0077159
2022,1,20,.0242302
2022,1,21,.0040595
2022,1,24,-.0037491
2022,1,25,.01534
2022,1,26,.0023926
2022,1,27,.0076969
2022,1,28,.0107915
2022,1,31,.0204233
2022,2,1,.0089429
2022,2,2,.0094062
2022,2,3,.000459
2022,2,4,-.0172724
2022,2,7,-.0022734
2022,2,8,.0021815
2022,2,9,-.0174974
2022,2,10,-.004447
2022,2,11,-.0113554
2022,2,14,-.0080634
2022,2,15,.007234
2022,2,16,.000444
2022,2,17,-.0014378
2022,2,18,.006079
2022,2,21,-.0151201
2022,2,22,-.0022249
2022,2,23,.0021159
2022,2,24,-.0023503
2022,2,25,.0035121
2022,3,2,-.0163556
2022,3,3,.0014739
2022,3,4,.0055398
2022,3,7,-.001169
2022,3,8,.0046148
2022,3,9,.0006501
2022,3,10,.0174675
2022,3,11,-.0126656
2022,3,14,-.0049404
2022,3,15,.0049872
2022,3,16,-.0087797
2022,3,17,-.0100904
2022,3,18,.0136426
2022,3,21,.0007952
2022,3,22,-.0035751
2022,3,23,.00721
2022,3,24,.0100775
2022,3,25,.0045157
2022,3,28,.0073056
2022,3,29,.0032001
2022,3,30,-.0034849
2022,3,31,-.0130871
2022,4,1,-.007715
2022,4,4,.0146426
2022,4,5,-.0020371
2022,4,6,-.009703
2022,4,7,.0033122
2022,4,8,.0000988
2022,4,11,-.0048147
2022,4,12,-.0049667
2022,4,13,.0114672
2022,4,14,-.0085475
2022,4,18,.005659
2022,4,19,.0062395
2022,4,20,-.0004466
2022,4,22,-.0024618
2022,4,25,.0074514
2022,4,26,.0035749
2022,4,27,-.0070772
2022,4,28,.0028784
2022,4,29,.0059371
2022,5,2,-.0018847
2022,5,3,-.0060542
2022,5,4,.0063233
2022,5,5,.00144
2022,5,6,-.0107111
2022,5,9,-.0162888
2022,5,10,.0164195
2022,5,11,-.0085729
2022,5,12,-.0013555
2022,5,13,-.0061756
2022,5,16,.0002571
2022,5,17,.0023088
2022,5,18,-.0047503
2022,5,19,.0048536
2022,5,20,-.0072442
2022,5,23,-.000487
2022,5,24,-.0065365
2022,5,25,.0076334
2022,5,26,-.0007619
2022,5,27,-.0002072
2022,5,30,.0014511
2022,5,31,-.0123948
2022,6,1,-.0064482
2022,6,2,-.0092206
2022,6,3,.011778
2022,6,6,-.0119974
2022,6,7,-.0035255
2022,6,8,-.0020866
2022,6,9,.0090873
2022,6,10,-.0018419
2022,6,13,.0016951
2022,6,14,-.0224523
2022,6,15,.0114115
2022,6,17,.0072971
2022,6,20,-.0027892
2022,6,21,-.0085923
2022,6,22,-.000688
2022,6,23,.0112846
2022,6,24,-.0047539
2022,6,27,-.0017536
2022,6,28,-.0143968
2022,6,29,-.0036137
2022,6,30,.0095467
2022,7,1,-.0024356
2022,7,4,-.0075221
2022,7,5,-.0014325
2022,7,6,.0229435
2022,7,7,-.0002038
2022,7,8,.0021951
2022,7,11,.005202
2022,7,12,.0027281
2022,7,13,.0031414
2022,7,14,-.0132293
2022,7,15,.0027263
2022,7,18,-.0138376
2022,7,19,-.0059249
2022,7,20,.0154399
2022,7,21,.0162782
2022,7,22,.0008989
2022,7,25,-.0148965
2022,7,26,.0034511
2022,7,27,.0002512
2022,7,28,.0138907
2022,7,29,.0029941
2022,8,1,.0089382
2022,8,2,.0017116
2022,8,3,.0066599
2022,8,4,.0028614
2022,8,5,.0163077
2022,8,8,.0031404
2022,8,9,-.0039195
2022,8,10,.0124815
2022,8,11,.0000671
2022,8,12,-.0165482
2022,8,15,.0182831
2022,8,16,-.0113461
2022,8,17,-.0074055
2022,8,18,-.0160338
2022,8,19,-.0049005
2022,8,22,-.0027634
2022,8,23,-.0014237
2022,8,24,.0028655
2022,8,25,-.0003542
2022,8,26,.0044627
2022,8,29,.007988
2022,8,30,-.000512
2022,8,31,.0085914
2022,9,1,.0064204
2022,9,2,-.0084317
2022,9,5,-.0002002
2022,9,6,.0025425
2022,9,8,.0021874
2022,9,9,-.0045669
2022,9,12,.0033338
2022,9,13,.0075852
2022,9,14,.0072099
2022,9,15,.0081385
2022,9,16,-.0004293
2022,9,19,-.0084047
2022,9,20,-.0027675
2022,9,21,.0060596
2022,9,22,.0044942
2022,9,23,.0158105
2022,9,26,-.0029795
2022,9,27,-.0097655
2022,9,28,.0064167
2022,9,29,.0076043
2022,9,30,.0020107
2022,10,3,-.0183425
2022,10,4,-.0012744
2022,10,5,.0111387
2022,10,6,.0057626
2022,10,7,.0054049
2022,10,10,-.0097553
2022,10,11,-.0012103
2022,10,13,.0120292
2022,10,14,.0105484
2022,10,17,-.0093722
2022,10,18,-.0229991
2022,10,19,-.0027471
2022,10,20,-.0151489
2022,10,21,.001553
2022,10,24,.0091431
2022,10,25,.013641
2022,10,26,-.0064031
2022,10,27,-.0078556
2022,10,28,.0003585
2022,10,31,-.0036715
2022,11,1,.0110704
2022,11,3,.0235123
2022,11,4,-.0058011
2022,11,7,-.003264
2022,11,8,.0024995
2022,11,9,-.0102285
2022,11,10,-.0035548
2022,11,11,-.03403
2022,11,14,-.0008382
2022,11,16,-.0023883
2022,11,17,.0036262
2022,11,18,-.017998
2022,11,21,-.0070618
2022,11,22,.0014084
2022,11,23,-.004272
2022,11,24,.0034204
2022,11,25,-.0030824
2022,11,28,-.0077739
2022,11,29,.0066218
2022,11,30,-.0137789
2022,12,1,.0122034
2022,12,2,.0134656
2022,12,5,.0019604
2022,12,6,-.0029339
2022,12,7,.0032128
2022,12,8,-.0094223
2022,12,9,-.0049972
2022,12,12,-.0059894
2022,12,13,.0023637
2022,12,14,-.0081512
2022,12,15,.0025927
2022,12,16,-.0045886
2022,12,19,.0061128
2022,12,20,-.0010357
2022,12,21,-.002724
2022,12,22,.0018455
2022,12,23,.0071148
2022,12,26,.0123001
2022,12,27,-.0149869
2022,12,28,.0002062
2022,12,29,.0126708
2023,1,2,.0086676
2023,1,3,.0102114
2023,1,4,-.0065221
2023,1,5,.0098217
2023,1,6,.0068727
2023,1,9,.0037537
2023,1,10,.0124316
2023,1,11,-.0165738
2023,1,12,.0020741
2023,1,13,-.0002331
2023,1,16,-.0018489
2023,1,17,-.0081065
2023,1,18,-.0061537
2023,1,19,.0052865
2023,1,20,.0132285
2023,1,23,-.0026445
2023,1,24,-.0043355
2023,1,25,.0031559
2023,1,26,.0042708
2023,1,27,.0020907
2023,1,30,-.0092014
2023,1,31,-.0035444
2023,2,1,-.0012121
2023,2,2,.0058275
2023,2,3,-.0028873
2023,2,6,-.0125229
2023,2,7,-.0013883
2023,2,8,-.0071458
2023,2,9,-.0025897
2023,2,10,.0015066
2023,2,13,-.0029066
2023,2,14,.0061712
2023,2,15,.0101935
2023,2,16,-.000821
2023,2,17,.0047937
2023,2,22,.0130812
2023,2,23,-.00679
2023,2,24,.00087
2023,2,27,-.0027399
2023,2,28,.009064
2023,3,1,-.0010277
2023,3,2,-.0119894
2023,3,3,-.0032959
2023,3,6,-.0054013
2023,3,7,-.0028376
2023,3,8,.0129221
2023,3,9,.0168829
2023,3,10,.0053471
2023,3,13,-.0106057
2023,3,14,-.0153145
2023,3,15,.000185
2023,3,16,-.0021355
2023,3,17,-.0039308
2023,3,20,-.0096578
2023,3,21,-.0074065
2023,3,22,.0182653
2023,3,23,-.0091101
2023,3,24,.0081263
2023,3,27,.0093011
2023,3,28,-.0091027
2023,3,29,-.0213462
2023,3,30,-.0033507
2023,3,31,.0124992
2023,4,3,-.0091592
2023,4,4,.0002602
2023,4,5,.0026002
2023,4,6,-.0118852
2023,4,10,-.0076824
2023,4,11,.0038569
2023,4,12,.0149316
2023,4,13,.0227858
2023,4,14,.0058725
2023,4,17,-.0018701
2023,4,18,-.0049671
2023,4,19,-.0081912
2023,4,20,-.0075438
2023,4,24,.0023445
2023,4,25,-.0019414
2023,4,26,.012345
2023,4,27,.0034327
2023,4,28,.0042223
2023,5,2,.0048839
2023,5,3,.0079404
2023,5,4,-.004267
2023,5,5,-.0032277
2023,5,8,.0034108
2023,5,9,-.004251
2023,5,10,.0147347
2023,5,11,-.0042774
2023,5,12,-.0069664
2023,5,15,-.0047299
2023,5,16,-.0139455
2023,5,17,.0100762
2023,5,18,.0141872
2023,5,19,-.0011519
2023,5,22,-.0014738
2023,5,23,.0047259
2023,5,24,.011867
2023,5,25,.0130876
2023,5,26,.0112065
2023,5,29,.0068968
2023,5,30,.0008226
2023,5,31,.0003006
