ano,mes,dia,SMB
2014,8,22,.0060656
2014,8,25,-.0101126
2014,8,26,.0007352
2014,8,27,-.0096773
2014,8,28,.0142159
2014,8,29,-.0064726
2014,9,1,.0097697
2014,9,2,-.0046681
2014,9,3,-.0049651
2014,9,4,.0071821
2014,9,5,.005282
2014,9,8,-.0075256
2014,9,9,-.0017477
2014,9,10,-.0069762
2014,9,11,.0041743
2014,9,12,.0016757
2014,9,15,-.019281
2014,9,16,-.0205541
2014,9,17,.0023981
2014,9,18,.003158
2014,9,19,.0026012
2014,9,22,-.011852
2014,9,23,-.0039339
2014,9,24,-.0051865
2014,9,25,.0001769
2014,9,26,-.0033599
2014,9,29,-.0024502
2014,9,30,.0030619
2014,10,1,-.013046
2014,10,2,-.0062564
2014,10,3,-.0069993
2014,10,6,-.0128273
2014,10,7,.0068907
2014,10,8,-.0027463
2014,10,9,-.0020783
2014,10,10,.0092254
2014,10,13,-.0105706
2014,10,14,-.0129655
2014,10,15,.0039342
2014,10,16,.0015097
2014,10,17,-.008165
2014,10,20,-.004082
2014,10,21,-.0031478
2014,10,22,-.0025084
2014,10,23,-.011487
2014,10,24,.004486
2014,10,27,-.0060164
2014,10,28,.008258
2014,10,29,.0076085
2014,10,30,-.0038563
2014,10,31,-.013961
2014,11,3,.0021782
2014,11,4,.0007127
2014,11,5,-.0019318
2014,11,6,-.0000645
2014,11,7,-.0067596
2014,11,10,.0023533
2014,11,11,.0000242
2014,11,12,.0051245
2014,11,13,.0064221
2014,11,14,-.010541
2014,11,17,-.0051867
2014,11,18,-.0070096
2014,11,19,.0041143
2014,11,21,-.0020148
2014,11,24,.0017869
2014,11,25,-.0071362
2014,11,26,.0220579
2014,11,27,.0026912
2014,11,28,.0013468
2014,12,1,.0125862
2014,12,2,-.0012454
2014,12,3,.0009263
2014,12,4,-.0074971
2014,12,5,-.0159886
2014,12,8,-.0016623
2014,12,9,-.010646
2014,12,10,-.0351051
2014,12,11,-.0287148
2014,12,12,.0058413
2014,12,15,-.0328258
2014,12,16,.0026148
2014,12,17,-.0039972
2014,12,18,.004424
2014,12,19,-.0176541
2014,12,22,.0053755
2014,12,23,-.0001184
2014,12,26,.0208468
2014,12,29,-.0044518
2014,12,30,.0174679
2015,1,2,.0088085
2015,1,5,-.0189926
2015,1,6,-.0250316
2015,1,7,-.0075511
2015,1,8,-.0047017
2015,1,9,.0137353
2015,1,12,-.0195665
2015,1,13,-.0014943
2015,1,14,-.0123686
2015,1,15,-.0142328
2015,1,16,-.0122798
2015,1,19,.0079258
2015,1,20,.0001015
2015,1,21,.002191
2015,1,22,.0160132
2015,1,23,.0064688
2015,1,26,-.0160807
2015,1,27,-.0107343
2015,1,28,-.0054124
2015,1,29,-.0070711
2015,1,30,-.0114883
2015,2,2,-.0002012
2015,2,3,.0066228
2015,2,4,.0006396
2015,2,5,.0226506
2015,2,6,-.0097277
2015,2,9,-.0098062
2015,2,10,-.001351
2015,2,11,-.014857
2015,2,12,-.0051913
2015,2,13,-.0086351
2015,2,18,-.000742
2015,2,19,-.0111245
2015,2,20,-.002688
2015,2,23,-.0021774
2015,2,24,.0005438
2015,2,25,-.0086092
2015,2,26,.0105988
2015,2,27,-.0125642
2015,3,2,.0074058
2015,3,3,-.0082198
2015,3,4,.0020704
2015,3,5,-.0034227
2015,3,6,-.0042109
2015,3,9,-.0140968
2015,3,10,-.0031389
2015,3,11,-.0065729
2015,3,12,.007135
2015,3,13,.004274
2015,3,16,-.0083163
2015,3,17,-.0105732
2015,3,18,.0001889
2015,3,19,-.0078954
2015,3,20,-.0126536
2015,3,23,.0045769
2015,3,24,.0026087
2015,3,25,-.0030953
2015,3,26,.0058151
2015,3,27,-.0009746
2015,3,30,-.0159196
2015,3,31,.0044099
2015,4,1,-.0045511
2015,4,2,.0080628
2015,4,6,.0086531
2015,4,7,-.0068506
2015,4,8,.0028559
2015,4,9,-.0000432
2015,4,10,.014102
2015,4,13,-.0069389
2015,4,14,.0106975
2015,4,15,-.010382
2015,4,16,.0067056
2015,4,17,.0186172
2015,4,20,-.0006453
2015,4,22,-.0054417
2015,4,23,-.0129393
2015,4,24,.0043746
2015,4,27,.0011226
2015,4,28,-.0167103
2015,4,29,-.0010488
2015,4,30,-.009211
2015,5,4,-.0120066
2015,5,5,-.0007196
2015,5,6,-.0041694
2015,5,7,-.007872
2015,5,8,-.0113929
2015,5,11,-.0074237
2015,5,12,-.003427
2015,5,13,-.0004943
2015,5,14,.00395
2015,5,15,.0067411
2015,5,18,.0179474
2015,5,19,.0033405
2015,5,20,.0092918
2015,5,21,.0064913
2015,5,22,.0019762
2015,5,25,-.0128804
2015,5,26,.0036436
2015,5,27,-.0061487
2015,5,28,.0104099
2015,5,29,.0084929
2015,6,1,.0008041
2015,6,2,-.0073303
2015,6,3,-.0031686
2015,6,5,.0113884
2015,6,8,-.0067413
2015,6,9,-.0104378
2015,6,10,-.0103916
2015,6,11,-.0047101
2015,6,12,-.0010683
2015,6,15,-.0024484
2015,6,16,-.0042216
2015,6,17,.0037572
2015,6,18,-.0050592
2015,6,19,.0069704
2015,6,22,-.0005263
2015,6,23,.00891
2015,6,24,.0057788
2015,6,25,-.0098839
2015,6,26,.0011071
2015,6,29,.0012707
2015,6,30,-.0031326
2015,7,1,.0072051
2015,7,2,.0006662
2015,7,3,-.0028982
2015,7,6,-.0137758
2015,7,7,-.0113902
2015,7,8,.0091376
2015,7,10,-.0002751
2015,7,13,-.0048225
2015,7,14,-.0008558
2015,7,15,-.0034275
2015,7,16,.0066315
2015,7,17,.0041818
2015,7,20,-.0028723
2015,7,21,-.0032296
2015,7,22,-.0022298
2015,7,23,.0045966
2015,7,24,-.0077665
2015,7,27,-.0050103
2015,7,28,-.0076436
2015,7,29,5.47e-06
2015,7,30,-.0015567
2015,7,31,-.0117023
2015,8,3,.000594
2015,8,4,-.0019343
2015,8,5,-.0056579
2015,8,6,.0048637
2015,8,7,.0089649
2015,8,10,-.0122644
2015,8,11,-.0037189
2015,8,12,.0033765
2015,8,13,-.0046464
2015,8,14,.0027655
2015,8,17,-.0021946
2015,8,18,-.0145926
2015,8,19,.0041487
2015,8,20,-.0040514
2015,8,21,-.0012979
2015,8,24,-.0067905
2015,8,25,-.0056448
2015,8,26,-.0147912
2015,8,27,-.0205748
2015,8,28,.0163343
2015,8,31,.0105878
2015,9,1,-.0142932
2015,9,2,-.0140481
2015,9,3,.0000957
2015,9,4,.0002304
2015,9,8,-.0108357
2015,9,9,.0022958
2015,9,10,-.0151154
2015,9,11,-.0019086
2015,9,14,-.0137941
2015,9,15,-.0001207
2015,9,16,-.001701
2015,9,17,.0116204
2015,9,18,.0118483
2015,9,21,-.0091049
2015,9,22,-.0065995
2015,9,23,.0013009
2015,9,24,.0108911
2015,9,25,.0053955
2015,9,28,.0047713
2015,9,29,-.0057094
2015,9,30,-.0045289
2015,10,1,-.0097705
2015,10,2,-.0159046
2015,10,5,.0042306
2015,10,6,.0094356
2015,10,7,.0001702
2015,10,8,-.0000565
2015,10,9,.0175278
2015,10,13,-.0039391
2015,10,14,.0038668
2015,10,15,-.0027764
2015,10,16,-.0177897
2015,10,19,-.010964
2015,10,20,.0044201
2015,10,21,.0002057
2015,10,22,-.0087742
2015,10,23,.0101682
2015,10,26,-.0033468
2015,10,27,-.0073908
2015,10,28,.001461
2015,10,29,.0102493
2015,10,30,-.0045397
2015,11,3,-.0184924
2015,11,4,.0150329
2015,11,5,-.0027854
2015,11,6,.0208369
2015,11,9,.0164635
2015,11,10,-.0167438
2015,11,11,.0054655
2015,11,12,-.0067307
2015,11,13,-.006589
2015,11,16,-.00427
2015,11,17,-.0070836
2015,11,18,-.021738
2015,11,19,-.0050031
2015,11,23,-.0154243
2015,11,24,-.0022296
2015,11,25,.0085957
2015,11,26,-.0002043
2015,11,27,-.0001555
2015,11,30,-.0135452
2015,12,1,-.0125675
2015,12,2,.0047142
2015,12,3,-.0082515
2015,12,4,-.0084372
2015,12,7,-.0094025
2015,12,8,.004691
2015,12,9,-.0182201
2015,12,10,-.0019875
2015,12,11,.0119599
2015,12,14,-.0025999
2015,12,15,.0059282
2015,12,16,.0018337
2015,12,17,.0140287
2015,12,18,.0129443
2015,12,21,-.003258
2015,12,22,-.0090367
2015,12,23,.0045569
2015,12,28,.0067295
2015,12,29,.0033562
2015,12,30,.0148275
2016,1,4,-.012119
2016,1,5,-.015647
2016,1,6,-.017948
2016,1,7,.0027182
2016,1,8,.0089161
2016,1,11,-.000144
2016,1,12,-.0119491
2016,1,13,-.0074455
2016,1,14,-.0183019
2016,1,15,.0093979
2016,1,18,.0063597
2016,1,19,-.0168562
2016,1,20,-.0069206
2016,1,21,-.0137325
2016,1,22,-.0126023
2016,1,26,.0049664
2016,1,27,-.0027635
2016,1,28,-.0016621
2016,1,29,.0009293
2016,2,1,.0362056
2016,2,2,.0191453
2016,2,3,.012392
2016,2,4,.0180286
2016,2,5,.019323
2016,2,10,-.0104388
2016,2,11,-.015432
2016,2,12,.003218
2016,2,15,.0116609
2016,2,16,.0229971
2016,2,17,-.0116358
2016,2,18,-.0116817
2016,2,19,.0035572
2016,2,22,-.0066502
2016,2,23,-.0012914
2016,2,24,.0079281
2016,2,25,-.0043551
2016,2,26,.0122984
2016,2,29,-.0065658
2016,3,1,-.0001327
2016,3,2,.0095035
2016,3,3,.0304513
2016,3,4,-.000406
2016,3,7,.001668
2016,3,8,.0025611
2016,3,9,.0132492
2016,3,10,.0010161
2016,3,11,.0098549
2016,3,14,-.01754
2016,3,15,-.0306433
2016,3,16,-.0042396
2016,3,17,.0053377
2016,3,18,.0069647
2016,3,21,-.0020705
2016,3,22,.0140664
2016,3,23,-.0017788
2016,3,24,-.003438
2016,3,28,.000326
2016,3,29,.0002191
2016,3,30,.0053161
2016,3,31,-.0063706
2016,4,1,.0043276
2016,4,4,-.004073
2016,4,5,.0005595
2016,4,6,-.0010231
2016,4,7,-.0282946
2016,4,8,.0258056
2016,4,11,.0089614
2016,4,12,.0051158
2016,4,13,.0190558
2016,4,14,-.009243
2016,4,15,-.0043469
2016,4,18,.0021222
2016,4,19,.0088853
2016,4,20,-.0034689
2016,4,22,-.0077267
2016,4,25,.0047381
2016,4,26,.0013056
2016,4,27,-.0018478
2016,4,28,.0013658
2016,4,29,.0009885
2016,5,2,.0008142
2016,5,3,-.0091607
2016,5,4,.0118177
2016,5,5,-.0020702
2016,5,6,.0113688
2016,5,9,.0010382
2016,5,10,.0016353
2016,5,11,.01915
2016,5,12,.001357
2016,5,13,-.0017698
2016,5,16,-.0147962
2016,5,17,-.0032457
2016,5,18,-.0107454
2016,5,19,-.0026796
2016,5,20,.0031178
2016,5,23,-.0069653
2016,5,24,.0057794
2016,5,25,.0079626
2016,5,27,-.0001863
2016,5,30,-.0008461
2016,5,31,-.0031958
2016,6,1,.0028225
2016,6,2,-.0002281
2016,6,3,-.0031061
2016,6,6,.0040827
2016,6,7,-.0009987
2016,6,8,.0164775
2016,6,9,.0041785
2016,6,10,.0053241
2016,6,13,-.0089587
2016,6,14,.0007866
2016,6,15,-.0005259
2016,6,16,-.0058027
2016,6,17,.0021252
2016,6,20,-.0089632
2016,6,21,-.0071218
2016,6,22,.0182007
2016,6,23,.0057632
2016,6,24,.01264
2016,6,27,-.0033909
2016,6,28,.0080827
2016,6,29,.0095893
2016,6,30,.0038503
2016,7,1,-.0044816
2016,7,4,.0038253
2016,7,5,.008377
2016,7,6,.0044151
2016,7,7,.0041067
2016,7,8,.0058692
2016,7,11,.0098304
2016,7,12,.013373
2016,7,13,.0063745
2016,7,14,.0219915
2016,7,15,.0055075
2016,7,18,.0179418
2016,7,19,.0046716
2016,7,20,.0116685
2016,7,21,.0181263
2016,7,22,-.0031306
2016,7,25,-.0055027
2016,7,26,-.0040343
2016,7,27,-.0018188
2016,7,28,-.009766
2016,7,29,.0186215
2016,8,1,.0018205
2016,8,2,.0028814
2016,8,3,.0136932
2016,8,4,.014191
2016,8,5,.0064328
2016,8,8,-.0200168
2016,8,9,.0092125
2016,8,10,-.0023924
2016,8,11,-.004004
2016,8,12,-.0110069
2016,8,15,-.0145112
2016,8,16,.0063428
2016,8,17,-.0011315
2016,8,18,.0100375
2016,8,19,.0096268
2016,8,22,.0033139
2016,8,23,-.0079062
2016,8,24,-.0113329
2016,8,25,-.0052872
2016,8,26,.0033661
2016,8,29,-.0075565
2016,8,30,-.0048953
2016,8,31,.0089026
2016,9,1,-.0066718
2016,9,2,.0076795
2016,9,5,.0144726
2016,9,6,-.0104028
2016,9,8,-.0004257
2016,9,9,.0017189
2016,9,12,-.0056359
2016,9,13,-.0116418
2016,9,14,.0026956
2016,9,15,.0038133
2016,9,16,-.0014014
2016,9,19,-.0071028
2016,9,20,-.0068568
2016,9,21,.0049431
2016,9,22,.0048142
2016,9,23,-.006243
2016,9,26,-.0014798
2016,9,27,-.0009026
2016,9,28,-.0089307
2016,9,29,.0046978
2016,9,30,-.0017904
2016,10,3,.0014078
2016,10,4,.0014357
2016,10,5,-.0064796
2016,10,6,.000909
2016,10,7,.0059771
2016,10,10,.0021088
2016,10,11,.0001889
2016,10,13,-.0041555
2016,10,14,.0003448
2016,10,17,-.0066453
2016,10,18,.0017409
2016,10,19,.0129576
2016,10,20,.0001187
2016,10,21,.0021744
2016,10,24,.0059619
2016,10,25,-.0071354
2016,10,26,-.0026316
2016,10,27,.007197
2016,10,28,-.0031835
2016,10,31,-.0038929
2016,11,1,-.0014213
2016,11,3,.0021517
2016,11,4,-.0009119
2016,11,7,.0055499
2016,11,8,-.0039048
2016,11,9,-.0033001
2016,11,10,-.0164935
2016,11,11,-.0186715
2016,11,14,-.0165842
2016,11,16,-.0103449
2016,11,17,.0094778
2016,11,18,.009167
2016,11,21,-.0027901
2016,11,22,-.0102192
2016,11,23,.0096399
2016,11,24,.0094509
2016,11,25,-.0105386
2016,11,28,-.0065106
2016,11,29,.0059556
2016,11,30,.0071998
2016,12,1,-.0006482
2016,12,2,-.0111388
2016,12,5,.0063658
2016,12,6,-.0149797
2016,12,7,-.0045649
2016,12,8,.0094189
2016,12,9,.005769
2016,12,12,-.0039932
2016,12,13,.0003014
2016,12,14,.0027708
2016,12,15,.0055009
2016,12,16,-.0008148
2016,12,19,-.005592
2016,12,20,-.0004625
2016,12,21,.0029049
2016,12,22,.00192
2016,12,23,-.0011592
2016,12,26,-.0004259
2016,12,27,.0026948
2016,12,28,.0019121
2016,12,29,-.0130927
2017,1,2,.0163543
2017,1,3,-.0042089
2017,1,4,.0219662
2017,1,5,.0111814
2017,1,6,.0006964
2017,1,9,.0006566
2017,1,10,.0030599
2017,1,11,.0011117
2017,1,12,.0081273
2017,1,13,.0082828
2017,1,16,.0136536
2017,1,17,.0015791
2017,1,18,-.0038549
2017,1,19,-.0160425
2017,1,20,.0087796
2017,1,23,-.0112273
2017,1,24,.0060608
2017,1,26,.0102009
2017,1,27,.0009256
2017,1,30,-.0009851
2017,1,31,.0157143
2017,2,1,.0038144
2017,2,2,.0045044
2017,2,3,.0034928
2017,2,6,.0105464
2017,2,7,-.0071458
2017,2,8,-.0001709
2017,2,9,.0086239
2017,2,10,-.0013934
2017,2,13,.004383
2017,2,14,.0011351
2017,2,15,-.0029162
2017,2,16,.0054124
2017,2,17,.005901
2017,2,20,.0032325
2017,2,21,-.0031254
2017,2,22,-.0026989
2017,2,23,-.0034669
2017,2,24,.0056401
2017,3,1,.0171163
2017,3,2,-.0001728
2017,3,3,-.0013935
2017,3,6,.0213262
2017,3,7,.0099995
2017,3,8,-.0105796
2017,3,9,-.0013414
2017,3,10,.0027096
2017,3,13,-.0044981
2017,3,14,.0042208
2017,3,15,-.0045015
2017,3,16,.0017762
2017,3,17,.0115336
2017,3,20,-.0222016
2017,3,21,.0001738
2017,3,22,-.0001201
2017,3,23,.011639
2017,3,24,-.014144
2017,3,27,.0013365
2017,3,28,-.0028863
2017,3,29,.0053535
2017,3,30,.0074116
2017,3,31,.004817
2017,4,3,.0012809
2017,4,4,-.0032415
2017,4,5,.001215
2017,4,6,-.0008483
2017,4,7,.0013496
2017,4,10,.004389
2017,4,11,.0009674
2017,4,12,.0002427
2017,4,13,.0121598
2017,4,17,.001589
2017,4,18,-.0011755
2017,4,19,.0105286
2017,4,20,-.0036327
2017,4,24,-.002684
2017,4,25,.000442
2017,4,26,-.0047468
2017,4,27,.0015062
2017,4,28,.0045907
2017,5,2,.0042388
2017,5,3,.0160017
2017,5,4,.0015018
2017,5,5,.0002989
2017,5,8,.0066756
2017,5,9,-.0016294
2017,5,10,-.0064609
2017,5,11,-.0009543
2017,5,12,-.0004861
2017,5,15,.0008486
2017,5,16,.0075443
2017,5,17,.0030929
2017,5,18,-.0399587
2017,5,19,.0145179
2017,5,22,-.0252081
2017,5,23,.0006803
2017,5,24,.0120636
2017,5,25,-.0125935
2017,5,26,.0053826
2017,5,29,-.003322
2017,5,30,-.0042487
2017,5,31,-.0000989
2017,6,1,-.0028578
2017,6,2,.0034692
2017,6,5,.0024186
2017,6,6,.0028404
2017,6,7,.0022832
2017,6,8,.0004783
2017,6,9,.0001714
2017,6,12,.0107116
2017,6,13,.0070139
2017,6,14,.0088093
2017,6,16,.0047549
2017,6,19,-.007604
2017,6,20,.0093916
2017,6,21,-.0123069
2017,6,22,-.0037666
2017,6,23,.0057664
2017,6,26,-.0062352
2017,6,27,.0086727
2017,6,28,-.007418
2017,6,29,-.0027531
2017,6,30,.002798
2017,7,3,-.0006323
2017,7,4,.0066825
2017,7,5,.000035
2017,7,6,.0011844
2017,7,7,.0050649
2017,7,10,-.0026011
2017,7,11,.0006299
2017,7,12,.0124998
2017,7,13,-.0103272
2017,7,14,.0102654
2017,7,17,.0090567
2017,7,18,-.0004483
2017,7,19,-.0020143
2017,7,20,.0069885
2017,7,21,.0018658
2017,7,24,-.0020373
2017,7,25,-.0015739
2017,7,26,.0004292
2017,7,27,.0014099
2017,7,28,.004053
2017,7,31,.0021365
2017,8,1,-.0124569
2017,8,2,.0034572
2017,8,3,.0059984
2017,8,4,-.0015096
2017,8,7,-.0069101
2017,8,8,.0072179
2017,8,9,.007496
2017,8,10,.0001579
2017,8,11,-.0057926
2017,8,14,.0045823
2017,8,15,.0077243
2017,8,16,-.0040656
2017,8,17,.0028468
2017,8,18,.005823
2017,8,21,.0059393
2017,8,22,-.014283
2017,8,23,.0001579
2017,8,24,-.0005963
2017,8,25,.0035023
2017,8,28,.0126137
2017,8,29,-.0009085
2017,8,30,.0074695
2017,8,31,.0039023
2017,9,1,-.0111955
2017,9,4,.005049
2017,9,5,.0067051
2017,9,6,.0047671
2017,9,8,.0042628
2017,9,11,-.000089
2017,9,12,-.0137748
2017,9,13,.0108162
2017,9,14,.0115858
2017,9,15,.0020043
2017,9,18,.0039311
2017,9,19,.0012175
2017,9,20,-.0088206
2017,9,21,.000408
2017,9,22,.0042241
2017,9,25,-.0103996
2017,9,26,.0047751
2017,9,27,-.0080704
2017,9,28,-.0031225
2017,9,29,.0127247
2017,10,2,.0009359
2017,10,3,-.0086271
2017,10,4,.0072006
2017,10,5,.0051768
2017,10,6,.0050567
2017,10,9,.0025026
2017,10,10,.0029606
2017,10,11,-.0001482
2017,10,13,-.0016954
2017,10,16,-.0055982
2017,10,17,-.0015093
2017,10,18,.0082806
2017,10,19,-.0004288
2017,10,20,-.0022255
2017,10,23,-.0045019
2017,10,24,-.0037113
2017,10,25,.0006024
2017,10,26,-.0026065
2017,10,27,.0026012
2017,10,30,-.0030441
2017,10,31,.0021724
2017,11,1,.0129417
2017,11,3,-.0090998
2017,11,6,-.0096866
2017,11,7,-.0084268
2017,11,8,.001903
2017,11,9,-.0072304
2017,11,10,-.0063796
2017,11,13,.0045048
2017,11,14,.0071894
2017,11,16,.0017957
2017,11,17,.0026519
2017,11,21,.0037962
2017,11,22,.0047325
2017,11,23,-.0027134
2017,11,24,.0067567
2017,11,27,-.0092503
2017,11,28,.0097284
2017,11,29,.0051628
2017,11,30,.002508
2017,12,1,-.0001101
2017,12,4,-.0011546
2017,12,5,.0021143
2017,12,6,-.007598
2017,12,7,.0080854
2017,12,8,.005761
2017,12,11,-.0017457
2017,12,12,-.0108218
2017,12,13,-.0011934
2017,12,14,-.0100219
2017,12,15,.010715
2017,12,18,.0023991
2017,12,19,.0024802
2017,12,20,.0024905
2017,12,21,-.0042058
2017,12,22,.0076411
2017,12,26,-.0037937
2017,12,27,.0051428
2017,12,28,.0073038
2018,1,2,.0081856
2018,1,3,.0051842
2018,1,4,.0037103
2018,1,5,.0027089
2018,1,8,-.0042032
2018,1,9,-.0086837
2018,1,10,.004834
2018,1,11,.0003849
2018,1,12,-.0140548
2018,1,15,.0023468
2018,1,16,-.0014161
2018,1,17,-.0071867
2018,1,18,-.0026822
2018,1,19,-.0018799
2018,1,22,-.0075438
2018,1,23,.0003157
2018,1,24,-.0058005
2018,1,26,.0024181
2018,1,29,-.0000308
2018,1,30,-.0071981
2018,1,31,.0041628
2018,2,1,-.0039191
2018,2,2,.0041725
2018,2,5,.0024048
2018,2,6,-.0142648
2018,2,7,.0022042
2018,2,8,.0124533
2018,2,9,.0003657
2018,2,14,-.0061987
2018,2,15,-.0058003
2018,2,16,.001745
2018,2,19,.0003416
2018,2,20,-.0118142
2018,2,21,-.0048078
2018,2,22,-.0119735
2018,2,23,-.0078225
2018,2,26,.0072853
2018,2,27,-.0006091
2018,2,28,-.0055707
2018,3,1,-.0035304
2018,3,2,-.0058635
2018,3,5,.0017773
2018,3,6,-.0034036
2018,3,7,-.0097144
2018,3,8,.0097518
2018,3,9,-.0072224
2018,3,12,.0023485
2018,3,13,.0033975
2018,3,14,-.0054948
2018,3,15,.0046814
2018,3,16,-.0022649
2018,3,19,.0005319
2018,3,20,-.0010213
2018,3,21,-.0043395
2018,3,22,.0035432
2018,3,23,-.0006251
2018,3,26,-.0104048
2018,3,27,.004149
2018,3,28,-.0053203
2018,3,29,-.0029552
2018,4,2,-.0077199
2018,4,3,-.0014608
2018,4,4,.0039723
2018,4,5,.0069661
2018,4,6,.0083176
2018,4,9,.0084041
2018,4,10,-.0042534
2018,4,11,-.0083915
2018,4,12,.000406
2018,4,13,.0020433
2018,4,16,.0023567
2018,4,17,.0027129
2018,4,18,.0034685
2018,4,19,-.0018766
2018,4,20,.0128213
2018,4,23,.0070349
2018,4,24,.0011574
2018,4,25,-.0004602
2018,4,26,-.0094794
2018,4,27,-.0040424
2018,4,30,.0051588
2018,5,2,.0022895
2018,5,3,.0046843
2018,5,4,-.0072021
2018,5,7,.0106417
2018,5,8,.0038159
2018,5,9,-.003176
2018,5,10,-.0094617
2018,5,11,-.0027387
2018,5,14,-.0081566
2018,5,15,-.0088916
2018,5,16,-.0099977
2018,5,17,.0075971
2018,5,18,.0003726
2018,5,21,.0082694
2018,5,22,-.0049934
2018,5,23,.0013601
2018,5,24,-.0088857
2018,5,25,-.0007993
2018,5,28,-.0148581
2018,5,29,.0012599
2018,5,30,.0034475
2018,6,1,-.0064947
2018,6,4,.00708
2018,6,5,.0110982
2018,6,6,-.011966
2018,6,7,-.0210585
2018,6,8,.0083378
2018,6,11,.0004663
2018,6,12,-.0019855
2018,6,13,.0101275
2018,6,14,.0010142
2018,6,15,-.0060084
2018,6,18,-.0024569
2018,6,19,-.0085891
2018,6,20,-.0005105
2018,6,21,.0073671
2018,6,22,.0016174
2018,6,25,-.0108802
2018,6,26,.000665
2018,6,27,.0126531
2018,6,28,-.0149201
2018,6,29,-.0080897
2018,7,2,.0013696
2018,7,3,-.002941
2018,7,4,.0008198
2018,7,5,.0054136
2018,7,6,.0046279
2018,7,10,-.0022911
2018,7,11,.0006277
2018,7,12,-.002495
2018,7,13,.0090842
2018,7,16,.0036158
2018,7,17,-.0134994
2018,7,18,.0030092
2018,7,19,-.00069
2018,7,20,.0041913
2018,7,23,.0090472
2018,7,24,-.0068843
2018,7,25,-.0147491
2018,7,26,.0086264
2018,7,27,.0007285
2018,7,30,-.0044469
2018,7,31,-.0018924
2018,8,1,.0057865
2018,8,2,-.0029592
2018,8,3,-.0066032
2018,8,6,.0131926
2018,8,7,-.0032412
2018,8,8,.0080911
2018,8,9,-.0080714
2018,8,10,.0097717
2018,8,13,-.0047012
2018,8,14,-.004541
2018,8,15,.0034824
2018,8,16,-.0031783
2018,8,17,.0039209
2018,8,20,.0009155
2018,8,21,-.0030679
2018,8,22,-.0057432
2018,8,23,-.0012349
2018,8,24,-.0064736
2018,8,27,-.0026536
2018,8,28,.0007197
2018,8,29,-.0071106
2018,8,30,.0118991
2018,8,31,-.0025355
2018,9,3,-.0033692
2018,9,4,-.0042994
2018,9,5,-.0070216
2018,9,6,-.011704
2018,9,10,.0051204
2018,9,11,.0018483
2018,9,12,-.0031296
2018,9,13,-.0061208
2018,9,14,-.0034238
2018,9,17,-.0176423
2018,9,18,-.0090702
2018,9,19,.0081275
2018,9,20,-.0081168
2018,9,21,-.0076737
2018,9,24,.0041446
2018,9,25,-.0070201
2018,9,26,-.0022275
2018,9,27,-.0030001
2018,9,28,.0070571
2018,10,1,.0065325
2018,10,2,-.0081539
2018,10,3,.0014223
2018,10,4,.0163101
2018,10,5,.0002873
2018,10,8,-.0049422
2018,10,9,.0278475
2018,10,10,-.002088
2018,10,11,.0081975
2018,10,15,.0021645
2018,10,16,.0079501
2018,10,17,.012869
2018,10,18,.0161406
2018,10,19,.0040024
2018,10,22,.0174213
2018,10,23,.0123777
2018,10,24,.0248283
2018,10,25,-.0067879
2018,10,26,-.0067977
2018,10,29,-.0056197
2018,10,30,-.0194991
2018,10,31,-.0071602
2018,11,1,.0040266
2018,11,5,-.0033212
2018,11,6,.0088694
2018,11,7,-.0019991
2018,11,8,.0045204
2018,11,9,.0000337
2018,11,12,.0097045
2018,11,13,-.0075892
2018,11,14,-.0086626
2018,11,16,.0026587
2018,11,19,.0011024
2018,11,21,.0078359
2018,11,22,-.0010729
2018,11,23,-.0111515
2018,11,26,.0003045
2018,11,27,-.010553
2018,11,28,-.0056566
2018,11,29,-.0014778
2018,11,30,.0050013
2018,12,3,.0043782
2018,12,4,-.0015793
2018,12,5,.0005681
2018,12,6,.0033147
2018,12,7,.0062042
2018,12,10,.0038883
2018,12,11,-.0031008
2018,12,12,.0000502
2018,12,13,.0014168
2018,12,14,.0025444
2018,12,17,.0022873
2018,12,18,.0010896
2018,12,19,.001516
2018,12,20,.0001853
2018,12,21,-.0138025
2018,12,26,.0174924
2018,12,27,.0014003
2018,12,28,-.000514
2019,1,2,-.0018053
2019,1,3,.0014216
2019,1,4,.0040077
2019,1,7,.0098774
2019,1,8,-.009315
2019,1,9,-.012504
2019,1,10,-.0006755
2019,1,11,-.0009675
2019,1,14,-.0070714
2019,1,15,-.0003093
2019,1,16,-.0018413
2019,1,17,.0057388
2019,1,18,-.007238
2019,1,21,.0042234
2019,1,22,.0020774
2019,1,23,-.0063188
2019,1,24,-.0040155
2019,1,28,-.0084773
2019,1,29,.0027298
2019,1,30,-.0000263
2019,1,31,.0005817
2019,2,1,-.0015026
2019,2,4,.0009412
2019,2,5,.0025939
2019,2,6,.0144512
2019,2,7,-.0128285
2019,2,8,-.0013838
2019,2,11,-.0015916
2019,2,12,-.0030738
2019,2,13,.0081907
2019,2,14,-.0086752
2019,2,15,.0084381
2019,2,18,.0043789
2019,2,19,.0015001
2019,2,20,.0006619
2019,2,21,-.011001
2019,2,22,-.0035155
2019,2,25,.0091759
2019,2,26,-.0077674
2019,2,27,.0095038
2019,2,28,.0123023
2019,3,1,.0111649
2019,3,6,-.0051551
2019,3,7,.0088041
2019,3,8,-.0070918
2019,3,11,.0010163
2019,3,12,-.0020335
2019,3,13,-.0031259
2019,3,14,.0017989
2019,3,15,-.004199
2019,3,18,.0075424
2019,3,19,.0011692
