ano,mes,dia,Swap_1M
2010,6,22,.0003884
2010,6,23,.0003891
2010,6,24,.0003891
2010,6,25,.0003895
2010,6,28,.0003902
2010,6,29,.0003909
2010,6,30,.0003909
2010,7,1,.0003916
2010,7,2,.0003909
2010,7,5,.0003931
2010,7,6,.0003949
2010,7,7,.0003956
2010,7,8,.000397
2010,7,12,.0003988
2010,7,13,.0004002
2010,7,14,.000401
2010,7,15,.000402
2010,7,16,.0004017
2010,7,19,.0004024
2010,7,20,.000402
2010,7,21,.0004031
2010,7,22,.0004013
2010,7,23,.0004013
2010,7,26,.0004013
2010,7,27,.0004013
2010,7,28,.0004013
2010,7,29,.000401
2010,7,30,.000401
2010,8,2,.000401
2010,8,3,.0004017
2010,8,4,.000402
2010,8,5,.000402
2010,8,6,.000402
2010,8,9,.000402
2010,8,10,.0004024
2010,8,11,.0004028
2010,8,12,.0004028
2010,8,13,.0004028
2010,8,16,.0004028
2010,8,17,.0004028
2010,8,18,.0004028
2010,8,19,.000402
2010,8,20,.0004017
2010,8,23,.000402
2010,8,24,.000402
2010,8,25,.0004017
2010,8,26,.000402
2010,8,27,.0004024
2010,8,30,.0004024
2010,8,31,.000402
2010,9,1,.000402
2010,9,2,.0004013
2010,9,3,.0004013
2010,9,6,.0004013
2010,9,8,.0004006
2010,9,9,.000401
2010,9,10,.000401
2010,9,13,.0004006
2010,9,14,.000401
2010,9,15,.0004006
2010,9,16,.0004006
2010,9,17,.000401
2010,9,20,.0004006
2010,9,21,.0004006
2010,9,22,.000401
2010,9,23,.0004006
2010,9,24,.0004006
2010,9,27,.000401
2010,9,28,.000401
2010,9,29,.000401
2010,9,30,.0004013
2010,10,1,.0004013
2010,10,4,.000401
2010,10,5,.0004013
2010,10,6,.0004013
2010,10,7,.0004006
2010,10,8,.000401
2010,10,11,.000401
2010,10,13,.0004006
2010,10,14,.000401
2010,10,15,.000401
2010,10,18,.000401
2010,10,19,.000401
2010,10,20,.000401
2010,10,21,.0004013
2010,10,22,.0004013
2010,10,25,.0004017
2010,10,26,.0004013
2010,10,27,.0004013
2010,10,28,.0004013
2010,10,29,.0004017
2010,11,1,.0004017
2010,11,3,.0004013
2010,11,4,.0004013
2010,11,5,.0004017
2010,11,8,.0004017
2010,11,9,.0004013
2010,11,10,.0004013
2010,11,11,.0004017
2010,11,12,.0004017
2010,11,16,.000402
2010,11,17,.000402
2010,11,18,.000402
2010,11,19,.0004024
2010,11,22,.0004028
2010,11,23,.0004031
2010,11,24,.0004031
2010,11,25,.0004035
2010,11,26,.0004056
2010,11,29,.0004045
2010,11,30,.0004038
2010,12,1,.000406
2010,12,2,.0004085
2010,12,3,.0004031
2010,12,6,.0004042
2010,12,7,.0004042
2010,12,8,.0004056
2010,12,9,.0004024
2010,12,10,.0004028
2010,12,13,.0004028
2010,12,14,.0004028
2010,12,15,.0004031
2010,12,16,.0004031
2010,12,17,.0004035
2010,12,20,.0004038
2010,12,21,.0004045
2010,12,22,.0004053
2010,12,23,.0004053
2010,12,27,.0004056
2010,12,28,.0004053
2010,12,29,.0004063
2010,12,30,.000406
2011,1,3,.0004081
2011,1,4,.0004088
2011,1,5,.0004099
2011,1,6,.0004106
2011,1,7,.0004114
2011,1,10,.0004124
2011,1,11,.0004128
2011,1,12,.0004142
2011,1,13,.0004153
2011,1,14,.0004164
2011,1,17,.0004178
2011,1,18,.0004181
2011,1,19,.0004196
2011,1,20,.0004192
2011,1,21,.0004192
2011,1,24,.0004192
2011,1,26,.0004192
2011,1,27,.0004192
2011,1,28,.0004192
2011,1,31,.0004203
2011,2,1,.000421
2011,2,2,.0004217
2011,2,3,.0004224
2011,2,4,.0004224
2011,2,7,.0004228
2011,2,8,.0004235
2011,2,9,.0004242
2011,2,10,.0004249
2011,2,11,.0004253
2011,2,14,.0004271
2011,2,15,.0004278
2011,2,16,.0004285
2011,2,17,.0004296
2011,2,18,.0004299
2011,2,21,.0004317
2011,2,22,.0004328
2011,2,23,.0004342
2011,2,24,.000437
2011,2,25,.000437
2011,2,28,.0004363
2011,3,1,.0004367
2011,3,2,.0004377
2011,3,3,.0004377
2011,3,4,.0004377
2011,3,9,.0004388
2011,3,10,.0004385
2011,3,11,.0004385
2011,3,14,.0004388
2011,3,15,.0004388
2011,3,16,.0004392
2011,3,17,.0004392
2011,3,18,.0004392
2011,3,21,.0004392
2011,3,22,.0004392
2011,3,23,.0004395
2011,3,24,.0004399
2011,3,25,.0004399
2011,3,28,.0004402
2011,3,29,.0004406
2011,3,30,.0004399
2011,3,31,.0004399
2011,4,1,.0004406
2011,4,4,.0004413
2011,4,5,.0004424
2011,4,6,.0004427
2011,4,7,.0004431
2011,4,8,.0004434
2011,4,11,.0004456
2011,4,12,.0004456
2011,4,13,.0004463
2011,4,14,.0004456
2011,4,15,.0004466
2011,4,18,.0004477
2011,4,19,.0004477
2011,4,20,.0004484
2011,4,25,.0004463
2011,4,26,.0004463
2011,4,27,.0004463
2011,4,28,.0004463
2011,4,29,.0004463
2011,5,2,.0004463
2011,5,3,.0004466
2011,5,4,.000447
2011,5,5,.000447
2011,5,6,.000447
2011,5,9,.0004477
2011,5,10,.0004477
2011,5,11,.0004484
2011,5,12,.0004484
2011,5,13,.0004484
2011,5,16,.0004488
2011,5,17,.0004488
2011,5,18,.0004491
2011,5,19,.0004495
2011,5,20,.0004498
2011,5,23,.0004502
2011,5,24,.0004505
2011,5,25,.0004509
2011,5,26,.0004509
2011,5,27,.0004509
2011,5,30,.0004512
2011,5,31,.0004516
2011,6,1,.0004519
2011,6,2,.0004527
2011,6,3,.000453
2011,6,6,.0004537
2011,6,7,.0004544
2011,6,8,.0004551
2011,6,9,.0004558
2011,6,10,.0004551
2011,6,13,.0004555
2011,6,14,.0004555
2011,6,15,.0004558
2011,6,16,.0004558
2011,6,17,.0004558
2011,6,20,.0004562
2011,6,21,.0004565
2011,6,22,.0004562
2011,6,24,.0004569
2011,6,27,.0004569
2011,6,28,.0004569
2011,6,29,.0004569
2011,6,30,.0004573
2011,7,1,.0004573
2011,7,4,.0004583
2011,7,5,.0004587
2011,7,6,.0004594
2011,7,7,.0004597
2011,7,8,.0004601
2011,7,11,.0004601
2011,7,12,.0004604
2011,7,13,.0004611
2011,7,14,.0004611
2011,7,15,.0004615
2011,7,18,.0004622
2011,7,19,.0004629
2011,7,20,.0004643
2011,7,21,.000464
2011,7,22,.000464
2011,7,25,.0004643
2011,7,26,.0004636
2011,7,27,.000464
2011,7,28,.000464
2011,7,29,.000464
2011,8,1,.000464
2011,8,2,.000464
2011,8,3,.0004633
2011,8,4,.0004633
2011,8,5,.0004633
2011,8,8,.0004608
2011,8,9,.0004629
2011,8,10,.0004633
2011,8,11,.0004633
2011,8,12,.0004629
2011,8,15,.0004629
2011,8,16,.0004633
2011,8,17,.0004633
2011,8,18,.0004619
2011,8,19,.0004619
2011,8,22,.0004622
2011,8,23,.0004622
2011,8,24,.0004615
2011,8,25,.0004619
2011,8,26,.0004601
2011,8,29,.000459
2011,8,30,.0004594
2011,8,31,.0004601
2011,9,1,.0004463
2011,9,2,.0004459
2011,9,5,.0004445
2011,9,6,.0004445
2011,9,8,.0004438
2011,9,9,.0004438
2011,9,12,.0004424
2011,9,13,.0004424
2011,9,14,.0004424
2011,9,15,.0004417
2011,9,16,.0004413
2011,9,19,.0004406
2011,9,20,.0004409
2011,9,21,.0004406
2011,9,22,.0004395
2011,9,23,.0004381
2011,9,26,.0004356
2011,9,27,.0004377
2011,9,28,.0004374
2011,9,29,.000437
2011,9,30,.000437
2011,10,3,.0004349
2011,10,4,.0004353
2011,10,5,.0004345
2011,10,6,.0004342
2011,10,7,.0004338
2011,10,10,.0004328
2011,10,11,.0004321
2011,10,13,.000431
2011,10,14,.0004306
2011,10,17,.0004299
2011,10,18,.0004285
2011,10,19,.0004278
2011,10,20,.0004274
2011,10,21,.0004278
2011,10,24,.0004278
2011,10,25,.0004278
2011,10,26,.0004278
2011,10,27,.0004281
2011,10,28,.0004285
2011,10,31,.0004285
2011,11,1,.0004285
2011,11,3,.0004264
2011,11,4,.0004264
2011,11,7,.0004246
2011,11,8,.0004235
2011,11,9,.0004214
2011,11,10,.000421
2011,11,11,.000421
2011,11,14,.0004189
2011,11,16,.0004178
2011,11,17,.0004171
2011,11,18,.0004164
2011,11,21,.0004153
2011,11,22,.0004149
2011,11,23,.0004131
2011,11,24,.0004099
2011,11,25,.0004121
2011,11,28,.000411
2011,11,29,.0004103
2011,11,30,.0004088
2011,12,1,.0004096
2011,12,2,.0004092
2011,12,5,.0004088
2011,12,6,.0004085
2011,12,7,.0004081
2011,12,8,.0004078
2011,12,9,.0004078
2011,12,12,.0004067
2011,12,13,.0004056
2011,12,14,.0004056
2011,12,15,.0004053
2011,12,16,.0004049
2011,12,19,.0004049
2011,12,20,.0004045
2011,12,21,.0004045
2011,12,22,.0004045
2011,12,23,.0004045
2011,12,26,.0004053
2011,12,27,.0004035
2011,12,28,.0004031
2011,12,29,.0004031
2012,1,2,.0004028
2012,1,3,.0004017
2012,1,4,.0004013
2012,1,5,.0004002
2012,1,6,.0003992
2012,1,9,.0003981
2012,1,10,.0003974
2012,1,11,.0003966
2012,1,12,.0003959
2012,1,13,.0003952
2012,1,16,.0003938
2012,1,17,.0003934
2012,1,18,.0003923
2012,1,19,.0003909
2012,1,20,.0003898
2012,1,23,.0003902
2012,1,24,.0003902
2012,1,26,.0003905
2012,1,27,.0003902
2012,1,30,.0003895
2012,1,31,.0003898
2012,2,1,.0003891
2012,2,2,.0003887
2012,2,3,.0003887
2012,2,6,.0003877
2012,2,7,.0003866
2012,2,8,.0003859
2012,2,9,.0003851
2012,2,10,.0003848
2012,2,13,.0003833
2012,2,14,.0003823
2012,2,15,.0003808
2012,2,16,.0003797
2012,2,17,.0003794
2012,2,22,.0003783
2012,2,23,.0003776
2012,2,24,.0003772
2012,2,27,.0003768
2012,2,28,.0003761
2012,2,29,.0003754
2012,3,1,.000374
2012,3,2,.0003711
2012,3,5,.0003693
2012,3,6,.0003667
2012,3,7,.0003645
2012,3,8,.0003595
2012,3,9,.0003602
2012,3,12,.0003595
2012,3,13,.0003573
2012,3,14,.0003566
2012,3,15,.0003562
2012,3,16,.0003566
2012,3,19,.0003566
2012,3,20,.0003558
2012,3,21,.0003548
2012,3,22,.0003544
2012,3,23,.0003537
2012,3,26,.0003544
2012,3,27,.0003537
2012,3,28,.0003533
2012,3,29,.0003526
2012,3,30,.0003522
2012,4,2,.0003515
2012,4,3,.00035
2012,4,4,.0003471
2012,4,5,.000346
2012,4,9,.0003449
2012,4,10,.0003439
2012,4,11,.0003424
2012,4,12,.0003406
2012,4,13,.0003388
2012,4,16,.000338
2012,4,17,.0003362
2012,4,18,.0003344
2012,4,19,.0003322
2012,4,20,.0003326
2012,4,23,.0003326
2012,4,24,.0003326
2012,4,25,.0003326
2012,4,26,.0003329
2012,4,27,.0003322
2012,4,30,.0003322
2012,5,2,.0003326
2012,5,3,.0003318
2012,5,4,.0003318
2012,5,7,.0003293
2012,5,8,.0003282
2012,5,9,.0003282
2012,5,10,.0003274
2012,5,11,.0003263
2012,5,14,.0003241
2012,5,15,.0003223
2012,5,16,.0003212
2012,5,17,.0003216
2012,5,18,.0003209
2012,5,21,.0003205
2012,5,22,.0003194
2012,5,23,.000319
2012,5,24,.0003201
2012,5,25,.0003194
2012,5,28,.0003198
2012,5,29,.0003172
2012,5,30,.0003165
2012,5,31,.0003172
2012,6,1,.0003179
2012,6,4,.0003168
2012,6,5,.0003165
2012,6,6,.0003168
2012,6,8,.0003157
2012,6,11,.0003146
2012,6,12,.0003139
2012,6,13,.0003132
2012,6,14,.0003121
2012,6,15,.0003128
2012,6,18,.0003121
2012,6,19,.0003117
2012,6,20,.000311
2012,6,21,.000311
2012,6,22,.0003102
2012,6,25,.0003088
2012,6,26,.0003088
2012,6,27,.0003084
2012,6,28,.0003084
2012,6,29,.0003077
2012,7,2,.0003073
2012,7,3,.0003069
2012,7,4,.0003062
2012,7,5,.0003047
2012,7,6,.0003032
2012,7,10,.0003014
2012,7,11,.0003003
2012,7,12,.0002992
2012,7,13,.0002996
2012,7,16,.0002996
2012,7,17,.0002996
2012,7,18,.0002992
2012,7,19,.0002988
2012,7,20,.0002992
2012,7,23,.0002985
2012,7,24,.0002985
2012,7,25,.0002981
2012,7,26,.0002981
2012,7,27,.0002977
2012,7,30,.0002981
2012,7,31,.0002977
2012,8,1,.0002977
2012,8,2,.0002974
2012,8,3,.0002974
2012,8,6,.0002951
2012,8,7,.0002951
2012,8,8,.0002944
2012,8,9,.000294
2012,8,10,.0002937
2012,8,13,.0002926
2012,8,14,.0002915
2012,8,15,.0002911
2012,8,16,.0002907
2012,8,17,.00029
2012,8,20,.0002889
2012,8,21,.0002881
2012,8,22,.0002874
2012,8,23,.0002863
2012,8,24,.0002867
2012,8,27,.0002848
2012,8,28,.0002837
2012,8,29,.0002826
2012,8,30,.0002811
2012,8,31,.0002815
2012,9,3,.0002807
2012,9,4,.0002807
2012,9,5,.0002807
2012,9,6,.0002811
2012,9,10,.0002815
2012,9,11,.0002811
2012,9,12,.0002811
2012,9,13,.00028
2012,9,14,.0002807
2012,9,17,.0002807
2012,9,18,.0002807
2012,9,19,.00028
2012,9,20,.00028
2012,9,21,.0002804
2012,9,24,.0002793
2012,9,25,.0002789
2012,9,26,.0002789
2012,9,27,.0002796
2012,9,28,.0002793
2012,10,1,.0002789
2012,10,2,.0002778
2012,10,3,.0002774
2012,10,4,.000277
2012,10,5,.0002752
2012,10,8,.0002748
2012,10,9,.0002745
2012,10,10,.0002737
2012,10,11,.0002726
2012,10,15,.0002719
2012,10,16,.0002722
2012,10,17,.0002719
2012,10,18,.0002719
2012,10,19,.0002722
2012,10,22,.0002719
2012,10,23,.0002726
2012,10,24,.0002726
2012,10,25,.0002733
2012,10,26,.000273
2012,10,29,.0002726
2012,10,30,.0002722
2012,10,31,.0002722
2012,11,1,.0002722
2012,11,5,.000273
2012,11,6,.0002733
2012,11,7,.0002726
2012,11,8,.0002733
2012,11,9,.000273
2012,11,12,.0002726
2012,11,13,.0002726
2012,11,14,.0002722
2012,11,16,.0002722
2012,11,19,.000273
2012,11,21,.0002715
2012,11,22,.0002707
2012,11,23,.0002711
2012,11,26,.0002715
2012,11,27,.0002719
2012,11,28,.0002726
2012,11,29,.0002722
2012,11,30,.0002722
2012,12,3,.0002726
2012,12,4,.0002715
2012,12,5,.0002722
2012,12,6,.0002711
2012,12,7,.0002715
2012,12,10,.0002711
2012,12,11,.0002711
2012,12,12,.0002704
2012,12,13,.0002696
2012,12,14,.0002696
2012,12,17,.0002693
2012,12,18,.0002674
2012,12,19,.0002674
2012,12,20,.0002685
2012,12,21,.0002689
2012,12,26,.0002678
2012,12,27,.0002674
2012,12,28,.0002678
2013,1,2,.0002678
2013,1,3,.0002678
2013,1,4,.000267
2013,1,7,.000267
2013,1,8,.0002674
2013,1,9,.0002667
2013,1,10,.0002659
2013,1,11,.0002663
2013,1,14,.0002659
2013,1,15,.0002663
2013,1,16,.0002685
2013,1,17,.0002678
2013,1,18,.0002682
2013,1,21,.0002674
2013,1,22,.0002682
2013,1,23,.0002674
2013,1,24,.0002678
2013,1,28,.0002674
2013,1,29,.000267
2013,1,30,.0002674
2013,1,31,.0002682
2013,2,1,.0002678
2013,2,4,.0002682
2013,2,5,.0002678
2013,2,6,.0002678
2013,2,7,.0002689
2013,2,8,.0002682
2013,2,13,.0002682
2013,2,14,.0002682
2013,2,15,.0002685
2013,2,18,.0002693
2013,2,19,.0002689
2013,2,20,.0002685
2013,2,21,.0002685
2013,2,22,.00027
2013,2,25,.0002693
2013,2,26,.0002707
2013,2,27,.00027
2013,2,28,.00027
2013,3,1,.0002693
2013,3,4,.0002693
2013,3,5,.00027
2013,3,6,.00027
2013,3,7,.0002693
2013,3,8,.0002696
2013,3,11,.0002693
2013,3,12,.0002696
2013,3,13,.0002704
2013,3,14,.00027
2013,3,15,.00027
2013,3,18,.0002696
2013,3,19,.0002693
2013,3,20,.0002693
2013,3,21,.0002696
2013,3,22,.0002693
2013,3,25,.0002696
2013,3,26,.0002693
2013,3,27,.0002689
2013,3,28,.0002693
2013,4,1,.00027
2013,4,2,.0002704
2013,4,3,.0002715
2013,4,4,.0002711
2013,4,5,.0002711
2013,4,8,.0002719
2013,4,9,.000273
2013,4,10,.0002733
2013,4,11,.0002745
2013,4,12,.00028
2013,4,15,.0002826
2013,4,16,.0002841
2013,4,17,.0002844
2013,4,18,.0002785
2013,4,19,.0002789
2013,4,22,.0002785
2013,4,23,.0002782
2013,4,24,.0002778
2013,4,25,.0002785
2013,4,26,.0002782
2013,4,29,.0002782
2013,4,30,.0002778
2013,5,2,.0002782
2013,5,3,.0002774
2013,5,6,.0002793
2013,5,7,.0002796
2013,5,8,.00028
2013,5,9,.0002815
2013,5,10,.0002819
2013,5,13,.0002822
2013,5,14,.0002833
2013,5,15,.0002837
2013,5,16,.0002848
2013,5,17,.0002852
2013,5,20,.0002863
2013,5,21,.0002867
2013,5,22,.0002874
2013,5,23,.0002878
2013,5,24,.0002885
2013,5,27,.0002896
2013,5,28,.0002896
2013,5,29,.0002892
2013,5,31,.0002951
2013,6,3,.0002962
2013,6,4,.0002966
2013,6,5,.0002974
2013,6,6,.0002981
2013,6,7,.0002985
2013,6,10,.0002996
2013,6,11,.0003003
2013,6,12,.000301
2013,6,13,.0003014
2013,6,14,.0003018
2013,6,17,.0003032
2013,6,18,.0003043
2013,6,19,.0003051
2013,6,20,.0003069
2013,6,21,.0003077
2013,6,24,.0003077
2013,6,25,.0003084
2013,6,26,.0003088
2013,6,27,.0003088
2013,6,28,.0003095
2013,7,1,.0003102
2013,7,2,.0003095
2013,7,3,.0003106
2013,7,4,.0003113
2013,7,5,.0003121
2013,7,8,.0003124
2013,7,10,.0003146
2013,7,11,.0003143
2013,7,12,.0003143
2013,7,15,.0003143
2013,7,16,.0003146
2013,7,17,.0003146
2013,7,18,.000315
2013,7,19,.0003146
2013,7,22,.0003146
2013,7,23,.000315
2013,7,24,.0003146
2013,7,25,.0003146
2013,7,26,.0003154
2013,7,29,.0003157
2013,7,30,.000315
2013,7,31,.0003154
2013,8,1,.0003154
2013,8,2,.0003161
2013,8,5,.0003179
2013,8,6,.0003183
2013,8,7,.000319
2013,8,8,.0003198
2013,8,9,.0003198
2013,8,12,.0003216
2013,8,13,.0003231
2013,8,14,.0003238
2013,8,15,.0003245
2013,8,16,.0003267
2013,8,19,.0003282
2013,8,20,.0003267
2013,8,21,.0003282
2013,8,22,.0003296
2013,8,23,.0003296
2013,8,26,.0003304
2013,8,27,.0003311
2013,8,28,.0003318
2013,8,29,.0003322
2013,8,30,.0003326
2013,9,2,.0003329
2013,9,3,.0003336
2013,9,4,.0003344
2013,9,5,.0003344
2013,9,6,.0003351
2013,9,9,.0003358
2013,9,10,.0003362
2013,9,11,.0003373
2013,9,12,.000338
2013,9,13,.0003377
2013,9,16,.0003391
2013,9,17,.0003395
2013,9,18,.0003395
2013,9,19,.0003395
2013,9,20,.0003402
2013,9,23,.0003409
2013,9,24,.0003409
2013,9,25,.0003413
2013,9,26,.0003435
2013,9,27,.0003449
2013,9,30,.0003464
2013,10,1,.0003471
2013,10,2,.0003479
2013,10,3,.0003482
2013,10,4,.0003493
2013,10,7,.0003504
2013,10,8,.0003522
2013,10,9,.0003529
2013,10,10,.0003551
2013,10,11,.0003551
2013,10,14,.0003544
2013,10,15,.0003551
2013,10,16,.0003555
2013,10,17,.0003558
2013,10,18,.0003558
2013,10,21,.0003558
2013,10,22,.0003558
2013,10,23,.0003558
2013,10,24,.0003555
2013,10,25,.0003558
2013,10,28,.0003551
2013,10,29,.0003558
2013,10,30,.0003558
2013,10,31,.0003558
2013,11,1,.0003569
2013,11,4,.000358
2013,11,5,.0003577
2013,11,6,.000358
2013,11,7,.0003588
2013,11,8,.0003595
2013,11,11,.0003613
2013,11,12,.0003617
2013,11,13,.0003624
2013,11,14,.0003631
2013,11,18,.0003638
2013,11,19,.0003649
2013,11,21,.0003667
2013,11,22,.0003671
2013,11,25,.0003682
2013,11,26,.0003685
2013,11,27,.0003693
2013,11,28,.0003703
2013,11,29,.0003703
2013,12,2,.0003707
2013,12,3,.0003703
2013,12,4,.0003711
2013,12,5,.0003714
2013,12,6,.0003714
2013,12,9,.0003721
2013,12,10,.0003732
2013,12,11,.0003729
2013,12,12,.0003729
2013,12,13,.0003732
2013,12,16,.0003732
2013,12,17,.000374
2013,12,18,.000374
2013,12,19,.0003743
2013,12,20,.000375
2013,12,23,.0003758
2013,12,26,.0003772
2013,12,27,.0003768
2013,12,30,.0003772
2014,1,2,.0003783
2014,1,3,.0003779
2014,1,6,.0003783
2014,1,7,.000379
2014,1,8,.0003797
2014,1,9,.0003801
2014,1,10,.0003812
2014,1,13,.0003833
2014,1,14,.0003841
2014,1,15,.0003837
2014,1,16,.0003891
2014,1,17,.0003887
2014,1,20,.0003898
2014,1,21,.0003902
2014,1,22,.0003902
2014,1,23,.0003898
2014,1,24,.0003898
2014,1,27,.0003902
2014,1,28,.0003905
2014,1,29,.0003913
2014,1,30,.0003913
2014,1,31,.0003916
2014,2,3,.0003916
2014,2,4,.0003923
2014,2,5,.0003931
2014,2,6,.0003938
2014,2,7,.0003931
2014,2,10,.0003945
2014,2,11,.0003952
2014,2,12,.0003959
2014,2,13,.0003966
2014,2,14,.0003963
2014,2,17,.0003966
2014,2,18,.0003966
2014,2,19,.0003974
2014,2,20,.0003977
2014,2,21,.0003981
2014,2,24,.0003988
2014,2,25,.0003995
2014,2,26,.0003999
2014,2,27,.0003988
2014,2,28,.0003988
2014,3,5,.0003999
2014,3,6,.0003999
2014,3,7,.0003999
2014,3,10,.0004006
2014,3,11,.000401
2014,3,12,.0004013
2014,3,13,.0004017
2014,3,14,.0004017
2014,3,17,.0004028
2014,3,18,.0004031
2014,3,19,.0004038
2014,3,20,.0004038
2014,3,21,.0004038
2014,3,24,.0004045
2014,3,25,.000406
2014,3,26,.0004049
2014,3,27,.0004056
2014,3,28,.0004056
2014,3,31,.0004056
2014,4,1,.000406
2014,4,2,.0004063
2014,4,3,.0004074
2014,4,4,.0004074
2014,4,7,.0004074
2014,4,8,.0004074
2014,4,9,.0004074
2014,4,10,.0004074
2014,4,11,.0004074
2014,4,14,.0004074
2014,4,15,.0004074
2014,4,16,.0004074
2014,4,17,.0004078
2014,4,22,.0004078
2014,4,23,.0004074
2014,4,24,.0004078
2014,4,25,.0004074
2014,4,28,.0004078
2014,4,29,.0004078
2014,4,30,.0004074
2014,5,2,.0004078
2014,5,5,.0004078
2014,5,6,.0004078
2014,5,7,.0004081
2014,5,8,.0004085
2014,5,9,.0004081
2014,5,12,.0004085
2014,5,13,.0004085
2014,5,14,.0004085
2014,5,15,.0004088
2014,5,16,.0004088
2014,5,19,.0004085
2014,5,20,.0004081
2014,5,21,.0004081
2014,5,22,.0004078
2014,5,23,.0004081
2014,5,26,.0004081
2014,5,27,.0004088
2014,5,28,.0004085
2014,5,29,.0004074
2014,5,30,.0004074
2014,6,2,.0004078
2014,6,3,.0004074
2014,6,4,.0004074
2014,6,5,.0004074
2014,6,6,.0004074
2014,6,9,.0004074
2014,6,10,.0004078
2014,6,11,.0004074
2014,6,13,.0004074
2014,6,16,.0004074
2014,6,17,.0004078
2014,6,18,.0004074
2014,6,20,.0004074
2014,6,23,.0004074
2014,6,24,.0004074
2014,6,25,.0004074
2014,6,26,.0004078
2014,6,27,.0004071
2014,6,30,.0004074
2014,7,1,.0004078
2014,7,2,.0004071
2014,7,3,.0004074
2014,7,4,.0004074
2014,7,7,.0004074
2014,7,8,.0004074
2014,7,10,.0004074
2014,7,11,.0004074
2014,7,14,.0004067
2014,7,15,.0004071
2014,7,16,.0004071
2014,7,17,.0004071
2014,7,18,.0004071
2014,7,21,.0004078
2014,7,22,.0004071
2014,7,23,.0004074
2014,7,24,.0004078
2014,7,25,.0004074
2014,7,28,.0004074
2014,7,29,.0004074
2014,7,30,.0004074
2014,7,31,.0004074
2014,8,1,.0004081
2014,8,4,.0004074
2014,8,5,.0004074
2014,8,6,.0004078
2014,8,7,.0004078
2014,8,8,.0004078
2014,8,11,.0004074
2014,8,12,.0004078
2014,8,13,.0004078
2014,8,14,.0004078
2014,8,15,.0004074
2014,8,18,.0004078
2014,8,19,.0004074
2014,8,20,.0004074
2014,8,21,.0004078
2014,8,22,.0004078
2014,8,25,.0004074
2014,8,26,.0004078
2014,8,27,.0004078
2014,8,28,.0004071
2014,8,29,.0004071
2014,9,1,.0004071
2014,9,2,.0004074
2014,9,3,.0004074
2014,9,4,.0004078
2014,9,5,.0004078
2014,9,8,.0004078
2014,9,9,.0004078
2014,9,10,.0004078
2014,9,11,.0004078
2014,9,12,.0004078
2014,9,15,.0004078
2014,9,16,.0004074
2014,9,17,.0004078
2014,9,18,.0004078
2014,9,19,.0004074
2014,9,22,.0004081
2014,9,23,.0004074
2014,9,24,.0004078
2014,9,25,.0004085
2014,9,26,.0004081
2014,9,29,.0004085
2014,9,30,.0004085
2014,10,1,.0004085
2014,10,2,.0004078
2014,10,3,.0004078
2014,10,6,.0004081
2014,10,7,.0004081
2014,10,8,.0004085
2014,10,9,.0004085
2014,10,10,.0004085
2014,10,13,.0004092
2014,10,14,.0004088
2014,10,15,.0004092
2014,10,16,.0004099
2014,10,17,.0004103
2014,10,20,.0004099
2014,10,21,.000411
2014,10,22,.0004106
2014,10,23,.000411
2014,10,24,.0004099
2014,10,27,.0004088
2014,10,28,.0004092
2014,10,29,.0004092
2014,10,30,.0004171
2014,10,31,.0004171
2014,11,3,.0004181
2014,11,4,.0004189
2014,11,5,.0004192
2014,11,6,.0004199
2014,11,7,.0004206
2014,11,10,.0004214
2014,11,11,.0004224
2014,11,12,.0004228
2014,11,13,.0004239
2014,11,14,.0004239
2014,11,17,.0004249
2014,11,18,.0004249
2014,11,19,.0004256
2014,11,21,.0004256
2014,11,24,.0004267
2014,11,25,.0004278
2014,11,26,.0004292
2014,11,27,.0004299
2014,11,28,.0004313
2014,12,1,.0004324
2014,12,2,.0004342
2014,12,3,.0004356
2014,12,4,.0004353
2014,12,5,.0004356
2014,12,8,.000436
2014,12,9,.0004363
2014,12,10,.000437
2014,12,11,.0004367
2014,12,12,.000437
2014,12,15,.0004374
2014,12,16,.0004402
2014,12,17,.0004402
2014,12,18,.0004402
2014,12,19,.0004402
2014,12,22,.0004406
2014,12,23,.0004409
2014,12,26,.000442
2014,12,29,.0004417
2014,12,30,.0004424
2015,1,2,.0004427
2015,1,5,.0004445
2015,1,6,.0004445
2015,1,7,.0004449
2015,1,8,.0004456
2015,1,9,.0004459
2015,1,12,.0004473
2015,1,13,.0004477
2015,1,14,.0004484
2015,1,15,.0004491
2015,1,16,.0004491
2015,1,19,.0004498
2015,1,20,.0004505
2015,1,21,.0004509
2015,1,22,.000453
2015,1,23,.000453
2015,1,26,.000453
2015,1,27,.000453
2015,1,28,.0004527
2015,1,29,.000453
2015,1,30,.000453
2015,2,2,.0004544
2015,2,3,.0004548
2015,2,4,.0004555
2015,2,5,.0004565
2015,2,6,.0004565
2015,2,9,.000458
2015,2,10,.000459
2015,2,11,.0004608
2015,2,12,.0004611
2015,2,13,.0004619
2015,2,18,.0004633
2015,2,19,.000464
2015,2,20,.0004647
2015,2,23,.0004654
2015,2,24,.0004657
2015,2,25,.0004664
2015,2,26,.0004668
2015,2,27,.0004668
2015,3,2,.0004682
2015,3,3,.0004689
2015,3,4,.000471
2015,3,5,.0004714
2015,3,6,.0004717
2015,3,9,.0004731
2015,3,10,.0004728
2015,3,11,.0004724
2015,3,12,.0004724
2015,3,13,.0004731
2015,3,16,.0004728
2015,3,17,.0004731
2015,3,18,.0004724
