ano,mes,dia,WML
2001,1,2,-.0063083
2001,1,3,-.0286437
2001,1,4,-.0009458
2001,1,5,.0059846
2001,1,8,-.004099
2001,1,9,.0095644
2001,1,10,-.0006906
2001,1,11,-.0030611
2001,1,12,.0060192
2001,1,15,-.0138214
2001,1,16,.0232592
2001,1,17,.0073069
2001,1,18,.0179737
2001,1,19,.0156706
2001,1,22,.0078027
2001,1,23,-.0148361
2001,1,24,-.0449802
2001,1,26,-.0085255
2001,1,29,-.0186697
2001,1,30,.0286607
2001,1,31,-.0015547
2001,2,1,.0203032
2001,2,2,.0037949
2001,2,5,.0091502
2001,2,6,.0076487
2001,2,7,.0051303
2001,2,8,-.000117
2001,2,9,.0017983
2001,2,12,.0022959
2001,2,13,-.0019253
2001,2,14,.001124
2001,2,15,.0036171
2001,2,16,.0176998
2001,2,19,-.000678
2001,2,20,.0035576
2001,2,21,.0006788
2001,2,22,-.009128
2001,2,23,.0030446
2001,2,28,.0168358
2001,3,1,-.0216913
2001,3,2,.0073769
2001,3,5,.0082914
2001,3,6,.0186716
2001,3,7,.0129858
2001,3,8,.0111364
2001,3,9,-.0090042
2001,3,12,.0064434
2001,3,13,-.0080328
2001,3,14,.00496
2001,3,15,-.0010096
2001,3,16,-.01431
2001,3,19,.0034806
2001,3,20,-.0133652
2001,3,21,.0052824
2001,3,22,.0146401
2001,3,23,-.004718
2001,3,26,.0146887
2001,3,27,.0039581
2001,3,28,.0101725
2001,3,29,.0231739
2001,3,30,-.0104378
2001,4,2,-.0100132
2001,4,3,.0001967
2001,4,4,-.0095948
2001,4,5,-.0236906
2001,4,6,.0019426
2001,4,9,.0050049
2001,4,10,-.0096674
2001,4,11,-.0070113
2001,4,12,-.0060191
2001,4,16,.0233657
2001,4,17,.0227909
2001,4,18,-.033735
2001,4,19,-.0034819
2001,4,20,-.0063499
2001,4,23,.0100078
2001,4,24,-.0023152
2001,4,25,.0128365
2001,4,26,-.0104182
2001,4,27,-.0039901
2001,4,30,.0008065
2001,5,2,.0111486
2001,5,3,-.0101409
2001,5,4,.0106104
2001,5,7,.0101214
2001,5,8,-.0064106
2001,5,9,.0071881
2001,5,10,-.0106006
2001,5,11,.0203524
2001,5,14,.006805
2001,5,15,-.0215339
2001,5,16,-.0096845
2001,5,17,.0062908
2001,5,18,-.0150355
2001,5,21,-.011643
2001,5,22,.0098465
2001,5,23,.0084519
2001,5,24,-.0100303
2001,5,25,-.0049033
2001,5,28,-.0140879
2001,5,29,.0071901
2001,5,30,.0009218
2001,5,31,-.004109
2001,6,1,.0025435
2001,6,4,-.0015536
2001,6,5,-.0150387
2001,6,6,-.0057143
2001,6,7,.0019105
2001,6,8,-.0066728
2001,6,11,-.0073073
2001,6,12,.0033284
2001,6,13,-.0051171
2001,6,15,.0206536
2001,6,18,.0224346
2001,6,19,.0117878
2001,6,20,.0023369
2001,6,21,-.0287167
2001,6,22,.0110163
2001,6,25,.001607
2001,6,26,-.0054616
2001,6,27,.0017683
2001,6,28,-.0061065
2001,6,29,-.0055426
2001,7,2,.0011618
2001,7,3,-.0029619
2001,7,4,.0064868
2001,7,5,-.0073932
2001,7,6,.0238573
2001,7,10,.0077283
2001,7,11,-.0198995
2001,7,12,.0119321
2001,7,13,-.0099797
2001,7,16,-.0002876
2001,7,17,-.0147173
2001,7,18,.0169963
2001,7,19,.0209057
2001,7,20,-.011796
2001,7,23,-.0069519
2001,7,24,.0198666
2001,7,25,-.0064704
2001,7,26,.0131821
2001,7,27,.0076528
2001,7,30,.014228
2001,7,31,.0075649
2001,8,1,-.0076017
2001,8,2,-.006069
2001,8,3,.0188843
2001,8,6,-.0081246
2001,8,7,-.0051606
2001,8,8,.0049402
2001,8,9,-.0031361
2001,8,10,-.0038066
2001,8,13,.0008831
2001,8,14,.0044931
2001,8,15,.0047378
2001,8,16,.0133065
2001,8,17,.0134679
2001,8,20,-.0026238
2001,8,21,.0207675
2001,8,22,.0061737
2001,8,23,.010143
2001,8,24,-.0083379
2001,8,27,-.0018095
2001,8,28,.0067021
2001,8,29,-.0154976
2001,8,30,.0056134
2001,8,31,-.0118381
2001,9,3,-.0215487
2001,9,4,.0212365
2001,9,5,.0287927
2001,9,6,-.0028962
2001,9,10,.0030791
2001,9,11,.0502339
2001,9,12,-.0240954
2001,9,13,-.0070899
2001,9,14,-.013098
2001,9,17,.0283504
2001,9,18,.0145056
2001,9,19,-.0279857
2001,9,20,-.0007864
2001,9,21,.0347932
2001,9,24,-.0190793
2001,9,25,.0215535
2001,9,26,.0088147
2001,9,27,-.049964
2001,9,28,.0018076
2001,10,1,.0044621
2001,10,2,.0028994
2001,10,3,-.0001056
2001,10,4,.0244229
2001,10,5,-.0211491
2001,10,8,.0127206
2001,10,9,.0025811
2001,10,10,.0041613
2001,10,11,.0053234
2001,10,15,-.0281252
2001,10,16,-.0104254
2001,10,17,.0052169
2001,10,18,.0095923
2001,10,19,-.0436437
2001,10,22,-.0267225
2001,10,23,.0199753
2001,10,24,-.0030834
2001,10,25,-.0254134
2001,10,26,-.0040698
2001,10,29,.0185599
2001,10,30,.017001
2001,10,31,-.0188343
2001,11,1,-.0243522
2001,11,5,-.042683
2001,11,6,-.034651
2001,11,7,-.02118
2001,11,8,.0112921
2001,11,9,.0020562
2001,11,12,.0107415
2001,11,13,-.0218719
2001,11,14,.0028588
2001,11,16,-.0041193
2001,11,19,.0118405
2001,11,20,.0273944
2001,11,21,-.0140924
2001,11,22,-.0206824
2001,11,23,-.0378755
2001,11,26,-.024518
2001,11,27,.0052823
2001,11,28,.0103095
2001,11,29,.0196051
2001,11,30,-.01791
2001,12,3,.0080685
2001,12,4,-.0038241
2001,12,5,.0018264
2001,12,6,-.0013269
2001,12,7,.0188412
2001,12,10,-.0182503
2001,12,11,.0039068
2001,12,12,-.0206149
2001,12,13,.0027334
2001,12,14,.0145731
2001,12,17,.0107807
2001,12,18,-.0219747
2001,12,19,-.00247
2001,12,20,.0250074
2001,12,21,-.0185687
2001,12,26,-.0096729
2001,12,27,-.0178019
2001,12,28,.0197423
2002,1,2,-.0056062
2002,1,3,-.0113082
2002,1,4,-.0166182
2002,1,7,.0112465
2002,1,8,.0227221
2002,1,9,-.0017988
2002,1,10,.0164021
2002,1,11,.0051675
2002,1,14,.0103384
2002,1,15,-.0079426
2002,1,16,.0015213
2002,1,17,-.0015281
2002,1,18,.0088011
2002,1,21,.0010201
2002,1,22,.0120886
2002,1,23,-.006448
2002,1,24,.0011042
2002,1,28,.0241059
2002,1,29,.0161671
2002,1,30,-.0075724
2002,1,31,-.0065779
2002,2,1,.007451
2002,2,4,.0167242
2002,2,5,-.002164
2002,2,6,.0065961
2002,2,7,.0084801
2002,2,8,.0015816
2002,2,13,-.0045916
2002,2,14,.0021245
2002,2,15,.0124272
2002,2,18,-.0008917
2002,2,19,.0101899
2002,2,20,-.0152821
2002,2,21,-.0005116
2002,2,22,.0187631
2002,2,25,-.0119671
2002,2,26,.0087274
2002,2,27,.0006542
2002,2,28,.0106189
2002,3,1,-.0116045
2002,3,4,.0025681
2002,3,5,-.0028867
2002,3,6,.0058176
2002,3,7,.0041229
2002,3,8,-.010119
2002,3,11,.0199678
2002,3,12,-.0103797
2002,3,13,.0157319
2002,3,14,.0040391
2002,3,15,-.0011492
2002,3,18,.0018352
2002,3,19,.0149867
2002,3,20,-.0110026
2002,3,21,.0113661
2002,3,22,.0147662
2002,3,25,.0093119
2002,3,26,-.0019484
2002,3,27,.0107281
2002,3,28,.0053341
2002,4,1,.0096878
2002,4,2,.001121
2002,4,3,.0040639
2002,4,4,.0060899
2002,4,5,.0006701
2002,4,8,.0177172
2002,4,9,.0140479
2002,4,10,-.0006716
2002,4,11,-.0018807
2002,4,12,-.0030248
2002,4,15,.0176547
2002,4,16,-.0023895
2002,4,17,.0051818
2002,4,18,-.0016616
2002,4,19,-.0037887
2002,4,22,.0191116
2002,4,23,.008767
2002,4,24,.0059569
2002,4,25,.0057035
2002,4,26,.0142331
2002,4,29,.0008583
2002,4,30,-.0131372
2002,5,2,.0352785
2002,5,3,-.0088389
2002,5,6,-.003174
2002,5,7,.0139817
2002,5,8,-.0033963
2002,5,9,.0229016
2002,5,10,.0069322
2002,5,13,.0013554
2002,5,14,-.0044399
2002,5,15,.0013413
2002,5,16,.0016641
2002,5,17,.0001467
2002,5,20,-.0083711
2002,5,21,.003167
2002,5,22,.0211969
2002,5,23,.0001226
2002,5,24,.0087144
2002,5,27,-.0153614
2002,5,28,.0016635
2002,5,29,-.0163342
2002,5,31,-.012343
2002,6,3,.0106914
2002,6,4,.0104264
2002,6,5,.0043415
2002,6,6,.0044244
2002,6,7,-.0143662
2002,6,10,.0083854
2002,6,11,.016866
2002,6,12,-.0044515
2002,6,13,.008278
2002,6,14,-.0007727
2002,6,17,-.0143592
2002,6,18,.002766
2002,6,19,.0085544
2002,6,20,-.0063204
2002,6,21,9.23e-06
2002,6,24,-.0288545
2002,6,25,.0587595
2002,6,26,.0273806
2002,6,27,.0024542
2002,6,28,.0145865
2002,7,1,.0016664
2002,7,2,-.0042625
2002,7,3,.0125111
2002,7,4,.0122054
2002,7,5,-.002617
2002,7,8,-.0099395
2002,7,10,-.0064144
2002,7,11,-.0329053
2002,7,12,-.0263587
2002,7,15,.0301621
2002,7,16,.0241809
2002,7,17,.00123
2002,7,18,.0043511
2002,7,19,.0220756
2002,7,22,.0379418
2002,7,23,-.0135665
2002,7,24,-.0150504
2002,7,25,.0099689
2002,7,26,.0089543
2002,7,29,-.00381
2002,7,30,-.0152756
2002,7,31,.0257451
2002,8,1,-.0195596
2002,8,2,.0126511
2002,8,5,.0372786
2002,8,6,-.0123287
2002,8,7,.0014198
2002,8,8,-.0061399
2002,8,9,.0325983
2002,8,12,.0066334
2002,8,13,.0198653
2002,8,14,.024824
2002,8,15,.015415
2002,8,16,-.0418873
2002,8,19,.0075094
2002,8,20,.0004181
2002,8,21,-.03543
2002,8,22,-.0153339
2002,8,23,.0189128
2002,8,26,-.0159816
2002,8,27,-.0074224
2002,8,28,-.0268899
2002,8,29,-.0342528
2002,8,30,.0095257
2002,9,2,-.0051596
2002,9,3,.0274094
2002,9,4,.0320951
2002,9,5,.0362695
2002,9,6,-.002685
2002,9,9,-.0241722
2002,9,10,.0036838
2002,9,11,-.0108702
2002,9,12,-.0128558
2002,9,13,.0021151
2002,9,16,.0274455
2002,9,17,.0002788
2002,9,18,.0100463
2002,9,19,.0186002
2002,9,20,-.0224667
2002,9,23,.0184455
2002,9,24,.0489022
2002,9,25,-.0231477
2002,9,26,.013987
2002,9,27,.0264908
2002,9,30,-.0136079
2002,10,1,-.0226635
2002,10,2,.023804
2002,10,3,-.014794
2002,10,4,-.014375
2002,10,7,.0363997
2002,10,8,-.0065119
2002,10,9,.0188402
2002,10,10,-.0001729
2002,10,11,-.0141571
2002,10,14,.0238163
2002,10,15,-.0163507
2002,10,16,.022889
2002,10,17,-.0168597
2002,10,18,-.0127019
2002,10,21,.0080603
2002,10,22,-.0046378
2002,10,23,-.0089148
2002,10,24,-.0020428
2002,10,25,-.0117406
2002,10,28,.0356749
2002,10,29,-.0165202
2002,10,30,-.0265278
2002,10,31,.0050791
2002,11,1,-.0096841
2002,11,4,.0165987
2002,11,5,-.0052382
2002,11,6,.0277999
2002,11,7,-.0205855
2002,11,8,-.0043025
2002,11,11,-.0158105
2002,11,12,-.0021992
2002,11,13,-.0034479
2002,11,14,.007868
2002,11,18,.0063434
2002,11,19,-.0136481
2002,11,20,.0012387
2002,11,21,.0067795
2002,11,22,-.0141786
2002,11,25,.0075645
2002,11,26,.0063551
2002,11,27,-.0230178
2002,11,28,-.0071108
2002,11,29,.0149279
2002,12,2,-.0154145
2002,12,3,.0074065
2002,12,4,-.0091663
2002,12,5,.0262792
2002,12,6,-.0190194
2002,12,9,.0229329
2002,12,10,.0172307
2002,12,11,-.0248865
2002,12,12,-.0028667
2002,12,13,-.0198288
2002,12,16,-.0148273
2002,12,17,.0010658
2002,12,18,-.0359721
2002,12,19,-.0148541
2002,12,20,-.0387875
2002,12,23,.0113721
2002,12,26,.0183022
2002,12,27,.0068276
2002,12,30,.0222819
2003,1,2,-.0350296
2003,1,3,-.0019519
2003,1,6,-.0661138
2003,1,7,-.0241704
2003,1,8,.0121811
2003,1,9,-.0048778
2003,1,10,-.0243658
2003,1,13,.0164973
2003,1,14,-.0211446
2003,1,15,.0262686
2003,1,16,.0020757
2003,1,17,.0240474
2003,1,20,.0049737
2003,1,21,.0424045
2003,1,22,.0079529
2003,1,23,-.0093821
2003,1,24,.0393367
2003,1,27,.0218034
2003,1,28,.0076072
2003,1,29,-.0174296
2003,1,30,.0087225
2003,1,31,-.0112461
2003,2,3,.0174665
2003,2,4,.0391204
2003,2,5,.0214545
2003,2,6,.0088123
2003,2,7,.0109401
2003,2,10,.0043035
2003,2,11,.0129582
2003,2,12,.0127182
2003,2,13,.0226058
2003,2,14,-.013335
2003,2,17,.0102671
2003,2,18,-.018163
2003,2,19,.0267709
2003,2,20,.0075425
2003,2,21,-.0142682
2003,2,24,-.0038806
2003,2,25,-.008662
2003,2,26,.0232879
2003,2,27,.0000508
2003,2,28,.002001
2003,3,5,-.0187775
2003,3,6,-.0371058
2003,3,7,-.0321583
2003,3,10,.0314549
2003,3,11,.0029208
2003,3,12,-.0228288
2003,3,13,-.024349
2003,3,14,.0039592
2003,3,17,-.0031332
2003,3,18,-.0215529
2003,3,19,.0154613
2003,3,20,.0126598
2003,3,21,-.0245217
2003,3,24,.0140538
2003,3,25,-.0094288
2003,3,26,.025217
2003,3,27,-.0017563
2003,3,28,-.0026285
2003,3,31,.0047334
2003,4,1,-.0256061
2003,4,2,-.0339196
2003,4,3,-.0260557
2003,4,4,-.0142632
2003,4,7,-.0198926
2003,4,8,.0363588
2003,4,9,.0199986
2003,4,10,.0178533
2003,4,11,-.0133642
2003,4,14,-.010433
2003,4,15,-.0289284
2003,4,16,.0091881
2003,4,17,-.0414104
2003,4,22,-.0057092
2003,4,23,-.0012423
2003,4,24,.0049071
2003,4,25,-.0078723
2003,4,28,-.0311087
2003,4,29,-.0097859
2003,4,30,.0059887
2003,5,2,.0026908
2003,5,5,.0208742
2003,5,6,.0152467
2003,5,7,-.018096
2003,5,8,-.001639
2003,5,9,-.0176936
2003,5,12,-.0207123
2003,5,13,-.0201132
2003,5,14,-.006752
2003,5,15,.0321995
2003,5,16,-.0049456
2003,5,19,.0291314
2003,5,20,.0057249
2003,5,21,-.0201452
2003,5,22,-.0009071
2003,5,23,-.0056103
2003,5,26,.0287456
2003,5,27,-.0155543
2003,5,28,.0146863
2003,5,29,-.0171914
2003,5,30,.0110715
2003,6,2,.0147689
2003,6,3,-.0082178
2003,6,4,-.0253111
2003,6,5,-.0081524
2003,6,6,-.0058079
2003,6,9,.0028254
2003,6,10,-.0056516
2003,6,11,-.0104604
2003,6,12,.0131028
2003,6,13,.0120977
2003,6,16,.0128769
2003,6,17,.0052177
2003,6,18,.0191738
2003,6,20,.015856
2003,6,23,.0132701
2003,6,24,-.0008235
2003,6,25,.0123912
2003,6,26,.0252123
2003,6,27,.0189833
2003,6,30,.0044834
2003,7,1,-.0180074
2003,7,2,-.0110376
2003,7,3,-.0019955
2003,7,4,.0035039
2003,7,7,.0128015
2003,7,8,-.0209593
2003,7,10,.0066421
2003,7,11,.0031961
2003,7,14,.004917
2003,7,15,.0005203
2003,7,16,-.0023152
2003,7,17,.0029703
2003,7,18,.0045224
2003,7,21,.0081079
2003,7,22,-.0003779
2003,7,23,.0010015
2003,7,24,.0074731
2003,7,25,.0100569
2003,7,28,.0005902
2003,7,29,-.0029498
2003,7,30,-.0033244
2003,7,31,-.0109478
2003,8,1,-.0054258
2003,8,4,-.0135965
2003,8,5,.0152158
2003,8,6,.0144154
2003,8,7,.013676
2003,8,8,-.0045908
2003,8,11,.0020208
2003,8,12,.0116153
2003,8,13,-.0063499
2003,8,14,.0090807
2003,8,15,-.0019613
2003,8,18,-.0073742
2003,8,19,.0006909
2003,8,20,.0022973
2003,8,21,.0260183
2003,8,22,.0101967
2003,8,25,.0067709
2003,8,26,-.0048274
2003,8,27,-.0148689
2003,8,28,-.0184927
2003,8,29,-.0035406
2003,9,1,.0052736
2003,9,2,-.0037581
2003,9,3,-.0100082
2003,9,4,.0016375
2003,9,5,-.015209
2003,9,8,-.0119751
2003,9,9,-.0084113
2003,9,10,-.0086252
2003,9,11,.0021768
2003,9,12,-.0148781
2003,9,15,.0044369
2003,9,16,.0012844
2003,9,17,-.0099346
2003,9,18,-.0007512
2003,9,19,-.0075645
2003,9,22,-.0136942
2003,9,23,.0016499
2003,9,24,.004535
2003,9,25,-.0064277
2003,9,26,-.0001291
2003,9,29,-.001943
2003,9,30,.0034675
2003,10,1,.0036787
2003,10,2,-.0246332
2003,10,3,.0054399
2003,10,6,.0040549
2003,10,7,.012567
2003,10,8,.0040706
2003,10,9,-.006057
2003,10,10,-.0135371
2003,10,13,.0181776
2003,10,14,.0017872
2003,10,15,-.0053921
2003,10,16,.0115387
2003,10,17,.001663
2003,10,20,-.0079447
2003,10,21,-.017155
2003,10,22,-.0061112
2003,10,23,-.0024321
2003,10,24,.0009628
2003,10,27,-.0085952
2003,10,28,.0014246
2003,10,29,-.0182574
2003,10,30,-.0060386
2003,10,31,-.005146
2003,11,3,.0073817
2003,11,4,-.0072851
2003,11,5,-.0005193
2003,11,6,-.0013555
2003,11,7,-.014838
2003,11,10,.0101866
2003,11,11,.0188324
2003,11,12,-.0062923
2003,11,13,.0254409
2003,11,14,.0200417
2003,11,17,-.0076108
2003,11,18,-.004891
2003,11,19,-.004157
2003,11,20,.0000249
2003,11,21,-.0007669
2003,11,24,-.0180416
2003,11,25,-.0028006
2003,11,26,-.0149365
2003,11,27,-.0007311
2003,11,28,-.0000298
2003,12,1,.005589
2003,12,2,-.0055149
2003,12,3,-.0043164
2003,12,4,-.0011055
2003,12,5,.0137879
2003,12,8,-.0034692
2003,12,9,-.0040082
2003,12,10,.0152457
2003,12,11,.0048008
2003,12,12,-.0041368
2003,12,15,.0003207
2003,12,16,.0141548
2003,12,17,.0019367
2003,12,18,-.012481
2003,12,19,-.0200232
2003,12,22,.0079245
2003,12,23,-.0143003
2003,12,26,.0171642
2003,12,29,.0317223
2003,12,30,.0076455
2004,1,2,-.003871
2004,1,5,.017604
2004,1,6,.0083386
2004,1,7,.0002171
2004,1,8,.0134374
2004,1,9,.0110172
2004,1,12,.0025371
2004,1,13,-.020382
2004,1,14,-.0092033
2004,1,15,-.0059549
2004,1,16,-.0046996
2004,1,19,.0009983
2004,1,20,.0036978
2004,1,21,-.0084707
2004,1,22,-.0091349
2004,1,23,.008508
2004,1,26,.0124922
2004,1,27,-.0032899
2004,1,28,-.0126653
2004,1,29,-.0069597
2004,1,30,-.0213935
2004,2,2,-.0102273
2004,2,3,.024896
2004,2,4,-.0168982
2004,2,5,-.0069974
2004,2,6,.0188514
2004,2,9,.001759
2004,2,10,-.0037205
2004,2,11,.012064
2004,2,12,-.0081311
2004,2,13,-.0010399
2004,2,16,.0088955
2004,2,17,-.0023979
2004,2,18,-.0090967
2004,2,19,-.0078389
2004,2,20,.0069381
2004,2,25,.0074988
2004,2,26,.0102047
2004,2,27,.0052378
2004,3,1,.0102976
2004,3,2,.0107784
2004,3,3,.0145166
2004,3,4,.0116224
2004,3,5,.0027142
2004,3,8,.0119574
2004,3,9,.0207743
2004,3,10,-.0151689
2004,3,11,-.0079661
2004,3,12,.0196183
2004,3,15,.0136529
2004,3,16,.0079035
2004,3,17,-.0000238
2004,3,18,.0005299
2004,3,19,.0056802
2004,3,22,-.0069173
2004,3,23,-.0040725
2004,3,24,.0033979
2004,3,25,-.0033098
2004,3,26,.013772
2004,3,29,.0020736
2004,3,30,.0024436
2004,3,31,.0011616
2004,4,1,-.0059491
2004,4,2,-.0118236
2004,4,5,-.0129558
2004,4,6,-.003934
2004,4,7,-.0018736
2004,4,8,.004452
2004,4,12,-.0011092
2004,4,13,-.0003354
2004,4,14,-.0071551
2004,4,15,-.0048011
2004,4,16,-.0009288
2004,4,19,-.0074793
2004,4,20,-.0097313
2004,4,22,-.0069322
2004,4,23,.0212765
2004,4,26,.0013162
2004,4,27,.0023196
2004,4,28,-.0076394
2004,4,29,-.0100372
2004,4,30,-.0009582
2004,5,3,.0015693
2004,5,4,.0133807
2004,5,5,.0005468
2004,5,6,-.0186722
2004,5,7,-.0194371
2004,5,10,-.0096615
2004,5,11,.0112596
2004,5,12,.0110404
2004,5,13,.0270321
2004,5,14,-.0164728
2004,5,17,.0034555
2004,5,18,.0192738
2004,5,19,-.0066157
2004,5,20,.0108535
2004,5,21,-.0145756
2004,5,24,.0055246
2004,5,25,.0021343
2004,5,26,.0059445
2004,5,27,-.0019271
2004,5,28,.0034314
2004,5,31,.0002096
2004,6,1,.0143019
2004,6,2,.0048163
2004,6,3,-.0069981
2004,6,4,.002538
2004,6,7,-.0025998
2004,6,8,.0020767
2004,6,9,-.0019746
2004,6,11,.0068074
2004,6,14,-.0063062
2004,6,15,-.0026178
2004,6,16,.0029201
2004,6,17,-.010463
2004,6,18,-.0017021
2004,6,21,-.0077766
2004,6,22,.0028068
2004,6,23,.0073447
2004,6,24,.0155981
2004,6,25,.0004308
2004,6,28,-.019177
2004,6,29,-.0070864
2004,6,30,-.0096543
2004,7,1,-.0151954
2004,7,2,.0076954
2004,7,5,-.0017477
2004,7,6,.0003071
2004,7,7,.0118964
2004,7,8,.0053078
2004,7,12,-.0018453
2004,7,13,.0034523
2004,7,14,.014989
2004,7,15,.0074444
2004,7,16,-.0047453
2004,7,19,.0015787
2004,7,20,.0092516
2004,7,21,.0036
2004,7,22,.0259173
2004,7,23,.0116851
2004,7,26,-.0031025
2004,7,27,-.0025424
2004,7,28,-.000724
2004,7,29,.0025217
2004,7,30,.0120628
2004,8,2,.0116894
2004,8,3,.0113711
2004,8,4,.0036327
2004,8,5,.0006335
2004,8,6,-.0003589
2004,8,9,-.0106075
2004,8,10,.0072282
2004,8,11,.0108351
2004,8,12,-.004243
2004,8,13,-.0014419
2004,8,16,-.0045343
2004,8,17,-.0022769
2004,8,18,.0109722
2004,8,19,-.0041861
2004,8,20,.0061304
2004,8,23,.0042721
2004,8,24,.0170476
2004,8,25,.0010499
2004,8,26,.005328
2004,8,27,.0014293
2004,8,30,.0068921
2004,8,31,.0104839
2004,9,1,-.0042449
2004,9,2,.0078095
2004,9,3,.0074141
2004,9,6,.0054067
2004,9,8,-.0017206
2004,9,9,-.0111047
2004,9,10,-.0109638
2004,9,13,-.0059641
2004,9,14,.0013454
2004,9,15,.0050578
2004,9,16,.0043211
2004,9,17,.0031826
2004,9,20,.0020813
2004,9,21,.0062396
2004,9,22,-.0157072
2004,9,23,.0038974
2004,9,24,-.0123337
2004,9,27,-.0003327
2004,9,28,.0146095
2004,9,29,-.0008225
2004,9,30,-.0046197
2004,10,1,-.0095558
2004,10,4,-.0018456
2004,10,5,.0098194
2004,10,6,.0089789
2004,10,7,-.0042538
2004,10,8,-.0149816
2004,10,11,.0014061
2004,10,13,-.0056988
2004,10,14,-.0091873
2004,10,15,.0002003
2004,10,18,-.003453
2004,10,19,-.015692
2004,10,20,-.0073602
2004,10,21,-.0054083
2004,10,22,-.0029018
2004,10,25,.002633
2004,10,26,.0167059
2004,10,27,.0097717
2004,10,28,-.0011389
2004,10,29,.0114349
2004,11,1,.0004191
2004,11,3,-.0028435
2004,11,4,-.0019388
2004,11,5,.0079615
2004,11,8,.0013952
2004,11,9,.0150259
2004,11,10,.0036857
2004,11,11,.0053443
2004,11,12,.0029521
2004,11,16,.0023191
2004,11,17,-.0007449
2004,11,18,-.0168767
2004,11,19,-.0169697
2004,11,22,-.0045223
2004,11,23,-.0020429
2004,11,24,.0116043
2004,11,25,-.0015405
2004,11,26,.0041903
2004,11,29,.006589
2004,11,30,.0127773
2004,12,1,.0073093
2004,12,2,-.0000558
2004,12,3,.0164959
2004,12,6,-.0115389
2004,12,7,-.0145935
2004,12,8,.0042864
2004,12,9,.0055835
2004,12,10,-.0005478
2004,12,13,.0228709
2004,12,14,-.0004315
2004,12,15,-.0068741
2004,12,16,.0159436
2004,12,17,.007235
2004,12,20,.0041742
2004,12,21,-.0012567
2004,12,22,.0025815
2004,12,23,-.0010968
2004,12,27,.0098417
2004,12,28,.0064648
2004,12,29,.00785
2004,12,30,-.0013176
2005,1,3,-.0021787
2005,1,4,.0077453
2005,1,5,-.0064047
2005,1,6,.0042644
2005,1,7,-.0017892
2005,1,10,.0154149
2005,1,11,-.0082002
2005,1,12,-.005073
2005,1,13,.012047
2005,1,14,.0082849
2005,1,17,.0119674
2005,1,18,-.0076478
2005,1,19,-.0088518
2005,1,20,.0050366
2005,1,21,.0032541
2005,1,24,.0054197
2005,1,26,-.0102777
2005,1,27,.0034392
2005,1,28,.0186607
2005,1,31,-.0115779
2005,2,1,.0025359
2005,2,2,.0027407
2005,2,3,-.009551
2005,2,4,-.016168
2005,2,9,-.0175674
2005,2,10,-.008971
2005,2,11,.0035301
2005,2,14,.0029552
2005,2,15,.0060423
2005,2,16,.0033125
2005,2,17,-.0037762
2005,2,18,.0210653
2005,2,21,.0079787
2005,2,22,.0158726
2005,2,23,-.0143795
2005,2,24,-.0153435
2005,2,25,-.0008123
2005,2,28,.0129155
2005,3,1,.0001917
2005,3,2,.0064017
2005,3,3,-.00542
2005,3,4,-.0000516
2005,3,7,.0069469
2005,3,8,.0082585
2005,3,9,.0117765
2005,3,10,-.0301638
2005,3,11,.0087434
2005,3,14,-.0127381
2005,3,15,.0193845
2005,3,16,-.0109411
2005,3,17,.0055135
2005,3,18,.0016412
2005,3,21,-.0192783
2005,3,22,.0102363
2005,3,23,-.0092973
2005,3,24,.010805
2005,3,28,-.0233929
2005,3,29,-.0215491
2005,3,30,-.014939
2005,3,31,.0103404
2005,4,1,-.0083781
2005,4,4,.0083159
2005,4,5,-.0073908
2005,4,6,-.011231
2005,4,7,-.0047256
2005,4,8,.0109772
2005,4,11,-.002185
2005,4,12,-.0308973
2005,4,13,-.0082477
2005,4,14,-.0149058
2005,4,15,.0009253
2005,4,18,.0040552
2005,4,19,.0127134
2005,4,20,.0180086
2005,4,22,.0183005
2005,4,25,-.001481
2005,4,26,.0207633
2005,4,27,-.0084604
2005,4,28,-.0291625
2005,4,29,.0140299
2005,5,2,.007301
2005,5,3,.0069094
2005,5,4,-.0035736
2005,5,5,-.0096342
2005,5,6,-.0062109
2005,5,9,-.0037846
2005,5,10,-.003404
2005,5,11,-.0125293
2005,5,12,-.0174224
2005,5,13,.001815
2005,5,16,.0052701
2005,5,17,.0016794
2005,5,18,.0099758
2005,5,19,-.0044402
2005,5,20,.0011148
2005,5,23,-.0002688
2005,5,24,.0134705
2005,5,25,-.0166018
2005,5,27,-.0094114
2005,5,30,.00605
2005,5,31,.0049985
2005,6,1,-.0232142
2005,6,2,-.0030388
2005,6,3,.0080586
2005,6,6,.0067331
2005,6,7,-.0057659
2005,6,8,-.0184988
2005,6,9,-.0160378
2005,6,10,-.0019704
2005,6,13,-.0037547
2005,6,14,-.0046471
2005,6,15,.0004162
2005,6,16,.0136683
2005,6,17,-.0068697
2005,6,20,-.0037238
2005,6,21,.0015558
2005,6,22,-.0033811
2005,6,23,.0027875
2005,6,24,-.0096967
2005,6,27,.0007086
2005,6,28,.0051849
2005,6,29,.0014071
2005,6,30,.0052779
2005,7,1,.0113472
2005,7,4,.0063548
2005,7,5,-.0008984
2005,7,6,-.0066628
2005,7,7,.0076526
2005,7,8,-.0010223
2005,7,11,-.0009106
2005,7,12,.0038043
2005,7,13,.0039846
2005,7,14,-.0106089
2005,7,15,.0094603
2005,7,18,.0129522
2005,7,19,.0041033
2005,7,20,.0173238
